Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,810,533,20500,3.9,7.8,.496,0.0,0.0,.000,3.9,7.8,.496,2.4,3.5,.710,2.7,5.4,8.1,0.8,0.7,3.5,1.8,4.0,10.2
5 seasons,,PHI,NBA,,261,211,7662,4.5,9.0,.498,0.0,0.0,,4.5,9.0,.498,3.2,4.4,.736,2.9,5.6,8.5,0.8,0.8,3.6,2.0,3.8,12.2
4 seasons,,DET,NBA,,191,55,3406,4.0,7.6,.532,0.0,0.0,.000,4.0,7.6,.533,2.3,3.4,.697,3.0,4.7,7.7,0.5,0.6,3.2,1.6,4.6,10.4
3 seasons,,POR,NBA,,150,95,4048,2.8,5.5,.511,0.0,0.0,,2.8,5.5,.511,1.5,2.3,.662,2.6,4.9,7.5,0.7,0.6,3.4,1.2,3.9,7.2
3 seasons,,ATL,NBA,,137,135,4248,3.9,8.4,.463,0.0,0.0,,3.9,8.4,.463,2.2,3.2,.688,2.2,6.3,8.5,1.1,0.7,3.7,1.9,4.0,9.9
1 season,,CHA,NBA,,28,26,624,3.1,6.7,.466,0.0,0.0,,3.1,6.7,.466,2.1,2.7,.783,2.5,4.2,6.8,0.9,0.5,2.5,1.4,3.5,8.3
1 season,,SAS,NBA,,21,3,183,3.1,7.1,.444,0.0,0.0,,3.1,7.1,.444,0.4,0.8,.500,3.0,4.9,7.9,1.8,0.6,3.5,3.1,5.3,6.7
1 season,,LAL,NBA,,10,0,71,0.5,3.0,.167,0.0,0.0,,0.5,3.0,.167,0.0,1.0,.000,3.0,3.5,6.6,1.5,1.0,2.5,1.5,3.5,1.0
1 season,,MIN,NBA,,10,6,214,3.9,7.6,.511,0.0,0.2,.000,3.9,7.4,.523,2.9,4.2,.680,2.2,4.4,6.6,1.2,0.5,3.2,2.0,5.0,10.6
1 season,,BOS,NBA,,2,2,44,0.8,2.5,.333,0.0,0.0,,0.8,2.5,.333,2.5,3.3,.750,1.6,4.1,5.7,0.0,0.8,2.5,0.8,4.9,4.1
