Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,PHI,NBA,C,50,1800,,,,11%,89%,+6.0,+2.2,24,35,67,60,,34,,133,78,11,31
2001-02,28,ATL,NBA,C,3,82,,,,7%,93%,-13.9,-9.3,1,4,2,3,,2,,2,3,1,1
2002-03,29,ATL,NBA,C,81,2518,,,,,100%,-1.5,+6.2,33,47,57,116,,30,,159,90,10,39
2003-04,30,TOT,NBA,C,85,2664,,,,5%,95%,-0.6,+3.9,26,34,60,0,,0,,161,0,12,31
2003-04,30,ATL,NBA,C,53,1648,,,,,100%,-3.5,+2.1,21,22,43,81,,28,,115,64,8,25
2003-04,30,POR,NBA,C,32,1016,,,,13%,87%,+4.5,+8.1,5,12,17,50,,8,,46,31,4,6
2004-05,31,POR,NBA,C,63,1731,,,,56%,44%,-2.4,+3.9,9,18,29,86,,18,,76,54,10,23
2005-06,32,POR,NBA,C,55,1301,,,,21%,79%,-7.9,+4.7,13,14,20,68,,13,,66,35,5,7
2006-07,33,BOS,NBA,C,2,44,,,,,100%,-24.9,-21.3,0,0,1,4,,1,,0,1,0,0
2007-08,34,TOT,NBA,C-PF,26,437,,,,33%,67%,+0.6,+0.3,3,5,13,0,,0,,32,0,3,6
2007-08,34,MIN,NBA,PF,10,214,,,,68%,32%,-3.6,+4.1,3,3,6,14,,3,,18,13,3,2
2007-08,34,DET,NBA,C,16,223,,,,,100%,+5.1,-3.7,0,2,7,11,,3,,14,8,0,4
2008-09,35,PHI,NBA,C,46,579,,,,37%,63%,-2.1,-2.3,3,5,6,45,,4,,18,13,1,6
2009-10,36,TOT,NBA,C,49,807,,,,4%,95%,-0.3,-4.4,6,14,21,0,,0,,53,0,2,13
2009-10,36,SAS,NBA,C,21,183,,,,17%,80%,-12.8,-19.4,0,6,10,12,,6,,20,1,0,4
2009-10,36,CHA,NBA,C,28,624,,,,1%,99%,+3.4,+2.1,6,8,11,30,,5,,33,23,2,9
2010-11,37,LAL,NBA,C,10,71,,,,26%,74%,-10.6,-17.8,1,1,1,4,,1,,6,0,0,1
