Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,810,533,20500,2207,4451,.496,0,2,.000,2207,4449,.496,.496,1395,1965,.710,1543,3053,4596,465,393,1968,1001,2288,5809
5 seasons,,PHI,NBA,,261,211,7662,955,1917,.498,0,0,,955,1917,.498,.498,688,935,.736,625,1184,1809,175,162,757,422,816,2598
4 seasons,,DET,NBA,,191,55,3406,382,718,.532,0,1,.000,382,717,.533,.532,221,317,.697,284,440,724,48,61,300,155,437,985
3 seasons,,POR,NBA,,150,95,4048,318,622,.511,0,0,,318,622,.511,.511,172,260,.662,290,553,843,82,65,387,137,437,808
3 seasons,,ATL,NBA,,137,135,4248,457,988,.463,0,0,,457,988,.463,.463,256,372,.688,264,740,1004,125,87,436,230,468,1170
1 season,,CHA,NBA,,28,26,624,54,116,.466,0,0,,54,116,.466,.466,36,46,.783,44,73,117,16,9,43,25,60,144
1 season,,SAS,NBA,,21,3,183,16,36,.444,0,0,,16,36,.444,.444,2,4,.500,15,25,40,9,3,18,16,27,34
1 season,,LAL,NBA,,10,0,71,1,6,.167,0,0,,1,6,.167,.167,0,2,.000,6,7,13,3,2,5,3,7,2
1 season,,MIN,NBA,,10,6,214,23,45,.511,0,1,.000,23,44,.523,.511,17,25,.680,13,26,39,7,3,19,12,30,63
1 season,,BOS,NBA,,2,2,44,1,3,.333,0,0,,1,3,.333,.333,3,4,.750,2,5,7,0,1,3,1,6,5
