Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,810,533,25.3,2.7,5.5,.496,0.0,0.0,.000,2.7,5.5,.496,.496,1.7,2.4,.710,1.9,3.8,5.7,0.6,0.5,2.4,1.2,2.8,7.2
5 seasons,,PHI,NBA,,261,211,29.4,3.7,7.3,.498,0.0,0.0,,3.7,7.3,.498,.498,2.6,3.6,.736,2.4,4.5,6.9,0.7,0.6,2.9,1.6,3.1,10.0
4 seasons,,DET,NBA,,191,55,17.8,2.0,3.8,.532,0.0,0.0,.000,2.0,3.8,.533,.532,1.2,1.7,.697,1.5,2.3,3.8,0.3,0.3,1.6,0.8,2.3,5.2
3 seasons,,POR,NBA,,150,95,27.0,2.1,4.1,.511,0.0,0.0,,2.1,4.1,.511,.511,1.1,1.7,.662,1.9,3.7,5.6,0.5,0.4,2.6,0.9,2.9,5.4
3 seasons,,ATL,NBA,,137,135,31.0,3.3,7.2,.463,0.0,0.0,,3.3,7.2,.463,.463,1.9,2.7,.688,1.9,5.4,7.3,0.9,0.6,3.2,1.7,3.4,8.5
1 season,,CHA,NBA,,28,26,22.3,1.9,4.1,.466,0.0,0.0,,1.9,4.1,.466,.466,1.3,1.6,.783,1.6,2.6,4.2,0.6,0.3,1.5,0.9,2.1,5.1
1 season,,SAS,NBA,,21,3,8.7,0.8,1.7,.444,0.0,0.0,,0.8,1.7,.444,.444,0.1,0.2,.500,0.7,1.2,1.9,0.4,0.1,0.9,0.8,1.3,1.6
1 season,,LAL,NBA,,10,0,7.1,0.1,0.6,.167,0.0,0.0,,0.1,0.6,.167,.167,0.0,0.2,.000,0.6,0.7,1.3,0.3,0.2,0.5,0.3,0.7,0.2
1 season,,MIN,NBA,,10,6,21.4,2.3,4.5,.511,0.0,0.1,.000,2.3,4.4,.523,.511,1.7,2.5,.680,1.3,2.6,3.9,0.7,0.3,1.9,1.2,3.0,6.3
1 season,,BOS,NBA,,2,2,22.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,1.5,2.0,.750,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0,2.5
