Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,21,ATL,NBA,SG,80,2376,8%,66%,25%,1%,,-10.3,+0.9,48,38,20,99,,11,,329,95,19,75
2005-06,22,ATL,NBA,SF,74,2249,28%,40%,32%,,,-4.5,+2.0,39,32,30,86,,16,,299,89,19,49
2006-07,23,ATL,NBA,SG,55,2024,16%,67%,16%,1%,,-2.6,+5.5,23,24,33,56,,15,,277,101,28,56
2007-08,24,ATL,NBA,SF,76,2274,6%,16%,77%,1%,,-2.7,-1.6,35,29,34,67,,18,,257,137,34,73
2010-11,27,PHO,NBA,SG,54,894,,53%,32%,15%,,-6.1,-6.8,17,15,12,40,,5,,98,29,9,23
2011-12,28,PHO,NBA,SF,34,491,,,97%,3%,,-5.0,-5.5,5,2,2,22,,0,,79,1,0,4
2012-13,29,BRK,NBA,SF,14,100,,7%,87%,5%,,-6.5,-8.7,0,0,0,2,,0,0,11,1,0,0
2013-14,30,NOP,NBA,SF,4,24,,,84%,16%,,+29.9,+32.7,0,1,0,0,0,0,0,4,0,0,0
