Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,29,ORL,NBA,PF,80,2534,,17%,21%,61%,1%,+3.7,+7.3,72,27,42,113,,20,,512,90,19,41
2001-02,30,TOT,NBA,PF,83,1928,,5%,9%,83%,3%,+2.3,+2.4,52,20,24,0,,0,,275,0,16,42
2001-02,30,ORL,NBA,PF,10,160,,49%,14%,37%,,+10.6,+9.2,6,1,4,17,,1,,14,7,2,3
2001-02,30,PHO,NBA,PF,73,1768,,1%,8%,87%,3%,+1.5,+4.2,46,19,20,93,,10,,261,36,14,39
2002-03,31,PHO,NBA,C,80,1800,,1%,15%,34%,48%,+5.5,+7.8,35,16,25,91,,12,,243,51,17,29
2003-04,32,MEM,NBA,PF,82,1606,1%,17%,1%,82%,,+6.3,+5.8,31,23,15,72,,7,,200,49,12,35
2004-05,33,PHO,NBA,PF,39,214,,5%,55%,37%,4%,-6.3,-14.6,6,1,1,13,,0,,30,6,2,5
2005-06,34,ORL,NBA,PF,32,355,,2%,5%,91%,2%,-1.4,-0.3,7,3,7,20,,3,,30,2,1,4
2006-07,35,ORL,NBA,PF,41,460,,,5%,91%,4%,-0.1,-1.3,12,3,6,31,,2,,37,7,3,7
2007-08,36,ORL,NBA,PF,2,7,,,,87%,13%,-30.8,-36.7,0,0,1,0,,1,,0,0,0,0
