Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1993-94,22,LAC,NBA,SF,37,871,14.3,.605,.012,.617,10.0,15.8,12.9,5.6,2.0,2.6,12.7,11.5,,1.5,0.9,2.3,.127,,-0.3,1.6,1.3,0.7
1994-95,23,LAC,NBA,PF,81,1655,13.3,.519,.015,.572,8.1,14.6,11.1,7.6,2.8,6.7,16.1,12.7,,0.3,2.2,2.5,.071,,-2.8,4.8,2.0,1.7
1995-96,24,LAC,NBA,PF,80,985,15.6,.556,.016,.871,10.4,14.0,12.2,7.4,2.3,6.9,14.9,13.7,,1.0,1.2,2.3,.111,,-1.3,3.7,2.4,1.1
1996-97,25,LAC,NBA,PF,82,2195,16.3,.602,.019,.556,8.9,15.4,12.1,11.3,2.3,5.1,17.1,12.7,,3.2,2.8,6.1,.133,,0.4,4.2,4.6,3.6
1997-98,26,ORL,NBA,PF,82,2953,15.5,.575,.007,.576,9.9,15.6,12.7,12.3,2.0,4.4,20.5,13.3,,3.1,4.5,7.6,.124,,0.4,4.7,5.1,5.3
1998-99,27,ORL,NBA,PF,31,851,12.8,.535,.019,.526,7.2,15.7,11.4,10.9,2.5,3.8,23.4,13.2,,0.1,1.7,1.8,.100,,-2.2,4.6,2.4,1.0
1999-00,28,ORL,NBA,PF,82,2326,15.3,.597,.009,.478,9.5,15.1,12.3,14.7,2.4,4.5,24.5,9.8,,2.8,4.0,6.8,.140,,0.8,5.6,6.4,4.9
2000-01,29,ORL,NBA,PF,80,2534,15.7,.623,.005,.611,9.0,18.3,13.6,13.3,2.1,4.0,23.2,10.6,,3.9,4.0,7.9,.150,,0.3,4.4,4.7,4.2
2001-02,30,TOT,NBA,PF,83,1928,11.4,.547,.007,.341,8.5,12.9,10.6,9.5,1.9,3.5,21.8,10.2,,1.1,2.4,3.5,.086,,-1.7,3.5,1.7,1.8
2001-02,30,ORL,NBA,PF,10,160,11.0,.588,.000,.857,10.4,9.8,10.1,4.5,2.9,3.9,27.6,11.2,,0.1,0.2,0.3,.078,,-2.3,2.9,0.6,0.1
2001-02,30,PHO,NBA,PF,73,1768,11.4,.543,.007,.302,8.3,13.2,10.7,9.9,1.8,3.4,21.3,10.1,,1.0,2.2,3.2,.087,,-1.7,3.5,1.8,1.7
2002-03,31,PHO,NBA,C,80,1800,12.2,.574,.007,.417,8.3,14.8,11.6,9.2,1.5,2.9,18.8,10.1,,2.2,2.2,4.4,.116,,-1.0,2.9,1.9,1.8
2003-04,32,MEM,NBA,PF,82,1606,13.1,.522,.013,.372,8.7,15.4,12.0,8.7,2.4,3.2,16.0,12.1,,1.4,2.2,3.6,.107,,-1.1,3.2,2.0,1.6
2004-05,33,PHO,NBA,PF,39,214,8.1,.382,.000,.265,8.4,17.6,13.2,7.7,1.4,3.7,17.4,9.4,,0.0,0.3,0.2,.053,,-4.2,3.0,-1.2,0.0
2005-06,34,ORL,NBA,PF,32,355,11.8,.610,.000,.138,11.1,15.6,13.4,6.2,1.5,2.7,21.7,10.5,,0.4,0.4,0.7,.101,,-1.1,1.4,0.4,0.2
2006-07,35,ORL,NBA,PF,41,460,11.4,.667,.000,.431,12.9,15.5,14.2,5.3,2.0,1.1,25.7,8.2,,0.6,0.6,1.2,.126,,-0.2,1.7,1.5,0.4
2007-08,36,ORL,NBA,PF,2,7,8.6,.667,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.2,,0.0,0.0,0.0,-0.071,,-6.3,-5.3,-11.6,0.0
