Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,21,NJN,NBA,SF,20,0,441,6.3,13.4,.465,0.0,0.2,.000,6.3,13.2,.473,3.9,7.1,.550,1.9,9.0,10.9,2.9,1.3,1.1,3.1,4.7,16.4,,94,102
2002-03,22,NJN,NBA,SF,20,20,711,8.3,17.3,.476,0.0,0.2,.000,8.3,17.1,.482,4.6,6.4,.718,2.2,7.4,9.5,3.5,1.2,0.3,3.5,5.0,21.1,,101,100
2003-04,23,NJN,NBA,SF,11,11,460,7.7,18.5,.418,1.1,3.9,.273,6.7,14.7,.456,9.0,12.7,.713,1.6,6.5,8.1,4.9,1.6,0.9,5.0,4.1,25.6,,99,95
2004-05,24,NJN,NBA,SF,4,1,140,7.5,18.8,.400,0.8,3.8,.200,6.8,15.0,.450,7.9,11.6,.677,3.0,5.3,8.3,3.4,1.1,0.0,3.0,5.3,23.6,,101,115
2005-06,25,NJN,NBA,SF,11,11,437,11.2,20.5,.545,1.5,3.6,.414,9.7,16.9,.574,6.5,7.8,.825,0.9,4.7,5.6,5.6,1.2,0.5,3.7,4.0,30.3,,117,109
2006-07,26,NJN,NBA,SF,12,12,489,9.0,18.6,.482,1.4,4.4,.325,7.5,14.2,.531,6.8,7.3,.924,0.4,7.0,7.4,3.0,1.0,0.6,3.0,2.7,26.1,,110,101
2009-10,29,SAS,NBA,SF,10,10,334,5.4,11.1,.486,0.2,0.8,.200,5.2,10.3,.508,4.0,5.2,.758,1.3,7.1,8.4,2.8,0.9,0.9,2.4,3.2,14.9,,106,111
2010-11,30,SAS,NBA,SF,6,6,176,3.6,9.3,.387,1.8,5.1,.353,1.8,4.2,.429,2.7,3.3,.818,0.6,6.9,7.5,1.5,0.9,0.9,1.8,3.9,11.7,,101,107
2012-13,32,GSW,NBA,SF,7,0,39,5.2,11.8,.444,2.6,3.9,.667,2.6,7.9,.333,3.9,11.8,.333,2.6,6.5,9.2,1.3,1.3,1.3,0.0,6.5,17.0,,113,106
2014-15,34,DAL,NBA,SF,4,2,51,4.6,12.9,.357,2.8,7.4,.375,1.8,5.5,.333,1.8,1.8,1.000,0.0,1.8,1.8,0.9,1.8,0.0,2.8,8.3,13.9,,90,114
2015-16,35,CLE,NBA,SF,21,2,381,6.1,11.7,.524,1.5,3.9,.393,4.6,7.8,.589,2.1,2.8,.750,2.2,8.1,10.3,1.9,1.4,0.1,1.8,4.7,15.8,,120,107
