Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,21,NJN,NBA,SF,20,441,.465,9.0,.982,.465,.070,.044,.404,.018,.473,.642,.250,.200,.348,.000,.604,.167,19,,.500,.000,0,0
2002-03,22,NJN,NBA,SF,20,711,.476,8.8,.987,.420,.113,.173,.281,.013,.482,.639,.385,.325,.385,.000,.764,.130,27,,.333,.000,0,0
2003-04,23,NJN,NBA,SF,11,460,.418,11.2,.791,.405,.089,.044,.253,.209,.456,.563,.429,.429,.300,.273,.509,.114,16,.667,.303,.200,0,0
2004-05,24,NJN,NBA,SF,4,140,.400,11.0,.800,.360,.180,.040,.220,.200,.450,.667,.000,.500,.455,.200,.833,.180,9,1.000,.500,.200,0,0
2005-06,25,NJN,NBA,SF,11,437,.545,11.4,.824,.370,.115,.079,.261,.176,.574,.689,.421,.462,.512,.414,.705,.115,19,.917,.276,.500,0,0
2006-07,26,NJN,NBA,SF,12,489,.482,11.4,.762,.405,.071,.054,.232,.238,.531,.647,.583,.111,.410,.325,.721,.101,15,1.000,.350,.429,0,0
2009-10,29,SAS,NBA,SF,10,334,.486,11.6,.929,.329,.129,.100,.371,.071,.508,.696,.444,.571,.346,.200,.667,.100,6,1.000,.200,.000,1,0
2010-11,30,SAS,NBA,SF,6,176,.387,18.5,.452,.161,.065,.000,.226,.548,.429,.600,.000,,.429,.353,.833,.032,1,1.000,.294,.800,0,0
2012-13,32,GSW,NBA,SF,7,39,.444,11.8,.667,.222,.222,.222,.000,.333,.333,1.000,.000,.000,,.667,1.000,.000,0,1.000,1.000,.667,0,0
2014-15,34,DAL,NBA,SF,4,51,.357,16.3,.429,.286,.071,.000,.071,.571,.333,.500,.000,,.000,.375,1.000,.143,2,1.000,.375,.667,0,0
2015-16,35,CLE,NBA,SF,21,381,.524,10.9,.667,.464,.095,.048,.060,.333,.589,.692,.250,.250,.600,.393,.727,.119,10,1.000,.536,.467,0,0
