Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,21,NJN,NBA,SF,79,1917,.457,10.1,.905,.423,.081,.103,.298,.095,.480,.580,.479,.311,.398,.232,.630,.129,64,.923,.411,.261,0,0
2002-03,22,NJN,NBA,SF,80,2879,.501,8.9,.974,.436,.127,.097,.314,.026,.507,.657,.388,.341,.399,.250,.673,.138,111,.833,.292,.143,0,0
2003-04,23,NJN,NBA,SF,82,3133,.498,9.9,.882,.416,.109,.103,.254,.118,.516,.659,.281,.383,.435,.364,.682,.110,112,.875,.341,.444,0,0
2004-05,24,NJN,NBA,SF,33,1355,.422,12.7,.842,.287,.108,.105,.342,.158,.438,.531,.410,.441,.368,.337,.490,.073,38,.900,.348,.419,0,0
2005-06,25,NJN,NBA,SF,78,3059,.493,10.6,.813,.437,.072,.064,.241,.187,.532,.629,.222,.406,.483,.319,.743,.142,121,.917,.383,.361,1,0
2006-07,26,NJN,NBA,SF,55,1956,.456,12.0,.782,.361,.080,.071,.271,.218,.483,.567,.491,.426,.383,.359,.681,.087,49,.962,.434,.302,0,0
2007-08,27,NJN,NBA,SF,82,3200,.466,11.7,.840,.373,.068,.078,.320,.160,.486,.599,.378,.356,.409,.362,.738,.074,90,.961,.286,.426,0,0
2008-09,28,MIL,NBA,SF,82,2939,.439,13.8,.761,.261,.092,.096,.312,.239,.453,.571,.416,.342,.399,.397,.587,.046,51,.931,.394,.443,0,0
2009-10,29,SAS,NBA,SF,81,2520,.467,12.4,.759,.330,.116,.089,.223,.241,.515,.695,.333,.290,.434,.316,.647,.092,65,1.000,.390,.370,3,0
2010-11,30,SAS,NBA,SF,81,2459,.474,16.2,.522,.226,.078,.042,.176,.478,.504,.683,.380,.444,.345,.440,.751,.081,43,.985,.599,.462,0,0
2011-12,31,TOT,NBA,SF,63,1748,.416,19.6,.449,.078,.066,.059,.246,.551,.411,.737,.188,.310,.392,.420,.633,.020,9,.965,.420,.416,1,0
2011-12,31,SAS,NBA,SF,41,1168,.414,19.8,.404,.078,.056,.047,.223,.596,.403,.640,.222,.200,.408,.421,.712,.013,3,.963,.500,.400,0,0
2011-12,31,GSW,NBA,SF,22,580,.420,19.1,.533,.077,.083,.083,.290,.467,.422,.923,.143,.429,.367,.418,.526,.036,6,.970,.228,.500,1,0
2012-13,32,GSW,NBA,SF,56,568,.456,13.5,.669,.279,.184,.081,.125,.331,.527,.737,.320,.455,.412,.311,.563,.096,10,.929,.422,.474,1,0
2013-14,33,UTA,NBA,SF,82,2213,.450,16.2,.540,.206,.115,.060,.159,.460,.484,.719,.360,.385,.308,.409,.485,.067,39,.959,.359,.491,0,0
2014-15,34,DAL,NBA,SF,74,1244,.444,15.0,.522,.253,.136,.040,.093,.478,.462,.634,.295,.077,.400,.426,.577,.080,21,.924,.413,.438,0,0
2015-16,35,CLE,NBA,SF,74,1326,.458,16.1,.446,.231,.080,.054,.080,.554,.554,.750,.320,.353,.360,.382,.714,.054,15,.955,.486,.440,0,0
2016-17,36,CLE,NBA,SF,47,937,.422,15.6,.476,.272,.102,.034,.068,.524,.551,.786,.238,.429,.143,.306,.741,.112,21,.970,.444,.396,0,0
