Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,21,NJN,NBA,SF,79,9,1917,7.4,16.1,.457,0.4,1.5,.232,7.0,14.6,.480,5.2,7.2,.713,2.3,5.7,8.0,3.8,1.7,1.3,2.9,5.8,20.2,,104,101
2002-03,22,NJN,NBA,SF,80,80,2879,8.3,16.6,.501,0.1,0.4,.250,8.2,16.2,.507,5.9,7.9,.743,2.7,6.6,9.4,3.7,1.5,0.8,2.8,3.9,22.6,,111,100
2003-04,23,NJN,NBA,SF,82,82,3133,9.5,19.1,.498,0.8,2.3,.364,8.7,16.8,.516,6.1,8.0,.763,1.9,6.1,7.9,5.4,1.6,0.5,3.4,3.8,26.0,,110,100
2004-05,24,NJN,NBA,SF,33,33,1355,9.5,22.4,.422,1.2,3.5,.337,8.3,18.9,.438,9.0,10.7,.844,1.9,7.6,9.5,5.3,1.3,0.7,5.2,4.3,29.1,,100,104
2005-06,25,NJN,NBA,SF,78,78,3059,8.6,17.6,.493,1.0,3.3,.319,7.6,14.3,.532,8.2,10.1,.812,1.7,7.7,9.3,5.2,1.0,0.3,3.0,3.4,26.6,,117,104
2006-07,26,NJN,NBA,SF,55,53,1956,8.1,17.9,.456,1.4,3.9,.359,6.7,14.0,.483,6.4,8.8,.733,1.3,5.2,6.4,4.0,0.9,0.2,3.2,3.3,24.1,,106,109
2007-08,27,NJN,NBA,SF,82,82,3200,10.2,21.8,.466,1.3,3.5,.362,8.9,18.3,.486,8.9,11.1,.798,1.5,4.1,5.6,4.1,1.2,0.3,3.3,3.7,30.5,,112,112
2008-09,28,MIL,NBA,SF,82,82,2939,9.5,21.6,.439,2.0,5.2,.397,7.4,16.4,.453,7.4,9.1,.805,1.0,5.6,6.6,3.5,1.2,0.2,2.9,4.4,28.4,,110,110
2009-10,29,SAS,NBA,SF,81,70,2520,7.5,16.1,.467,1.2,3.9,.316,6.3,12.2,.515,4.4,6.0,.735,1.2,6.2,7.4,3.3,0.9,0.8,2.2,3.7,20.7,,110,106
2010-11,30,SAS,NBA,SF,81,81,2459,6.4,13.6,.474,2.9,6.5,.440,3.6,7.1,.504,3.1,4.1,.759,1.1,5.4,6.6,2.3,0.8,0.7,2.0,3.5,18.8,,116,109
2011-12,31,TOT,NBA,SF,63,44,1748,6.0,14.5,.416,3.3,8.0,.420,2.7,6.5,.411,1.7,2.5,.694,0.8,5.7,6.5,2.6,1.1,0.6,1.5,3.6,17.1,,109,108
2011-12,31,SAS,NBA,SF,41,41,1168,5.8,14.1,.414,3.5,8.4,.421,2.3,5.7,.403,1.5,2.2,.700,0.8,5.5,6.3,2.4,1.1,0.5,1.4,3.7,16.8,,110,106
2011-12,31,GSW,NBA,SF,22,3,580,6.4,15.1,.420,3.0,7.1,.418,3.4,8.1,.422,2.2,3.1,.686,0.7,6.1,6.8,3.0,1.1,0.6,1.6,3.4,17.8,,106,111
2012-13,32,GSW,NBA,SF,56,1,568,5.5,12.2,.456,1.3,4.0,.311,4.3,8.1,.527,3.4,4.7,.717,0.4,7.1,7.5,2.8,1.3,0.6,2.1,4.0,15.7,,106,106
2013-14,33,UTA,NBA,SF,82,78,2213,7.0,15.5,.450,2.9,7.1,.409,4.1,8.4,.484,2.8,3.8,.741,0.4,4.8,5.2,3.1,1.3,0.3,2.2,4.0,19.7,,109,114
2014-15,34,DAL,NBA,SF,74,18,1244,5.8,13.1,.444,2.7,6.3,.426,3.2,6.9,.462,3.2,4.6,.684,1.0,6.4,7.4,2.5,1.3,0.4,2.1,4.7,17.5,,109,108
2015-16,35,CLE,NBA,SF,74,5,1326,5.6,12.1,.458,2.6,6.7,.382,3.0,5.4,.554,2.3,3.4,.667,0.6,4.4,5.0,2.3,1.3,0.5,1.7,5.0,15.9,,112,107
2016-17,36,CLE,NBA,SF,47,6,937,4.6,10.9,.422,1.7,5.7,.306,2.9,5.2,.551,2.2,3.1,.724,0.8,5.0,5.9,2.3,0.7,0.3,1.7,4.6,13.2,,106,112
