Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,21,NJN,NBA,SF,79,9,1917,5.1,11.1,.457,0.2,1.1,.232,4.8,10.0,.480,3.5,5.0,.713,1.6,3.9,5.5,2.6,1.2,0.9,2.0,4.0,13.9
2002-03,22,NJN,NBA,SF,80,80,2879,5.7,11.4,.501,0.1,0.3,.250,5.6,11.1,.507,4.1,5.5,.743,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7,15.5
2003-04,23,NJN,NBA,SF,82,82,3133,6.4,12.8,.498,0.6,1.5,.364,5.8,11.3,.516,4.1,5.4,.763,1.3,4.1,5.3,3.6,1.1,0.3,2.3,2.6,17.4
2004-05,24,NJN,NBA,SF,33,33,1355,6.3,15.0,.422,0.8,2.4,.337,5.5,12.6,.438,6.0,7.1,.844,1.3,5.1,6.4,3.5,0.9,0.5,3.5,2.9,19.5
2005-06,25,NJN,NBA,SF,78,78,3059,5.8,11.8,.493,0.7,2.2,.319,5.1,9.6,.532,5.5,6.8,.812,1.1,5.2,6.3,3.5,0.7,0.2,2.0,2.3,17.9
2006-07,26,NJN,NBA,SF,55,53,1956,5.6,12.2,.456,1.0,2.7,.359,4.6,9.6,.483,4.4,6.0,.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.3,16.5
2007-08,27,NJN,NBA,SF,82,82,3200,7.0,14.9,.466,0.9,2.4,.362,6.1,12.5,.486,6.1,7.6,.798,1.0,2.8,3.8,2.8,0.9,0.2,2.2,2.5,20.9
2008-09,28,MIL,NBA,SF,82,82,2939,6.6,15.0,.439,1.4,3.6,.397,5.2,11.4,.453,5.1,6.3,.805,0.7,3.9,4.6,2.4,0.8,0.2,2.0,3.1,19.7
2009-10,29,SAS,NBA,SF,81,70,2520,5.2,11.1,.467,0.8,2.7,.316,4.3,8.4,.515,3.0,4.1,.735,0.8,4.3,5.1,2.3,0.6,0.6,1.5,2.5,14.2
2010-11,30,SAS,NBA,SF,81,81,2459,4.5,9.4,.474,2.0,4.5,.440,2.5,4.9,.504,2.2,2.9,.759,0.8,3.7,4.5,1.6,0.6,0.5,1.4,2.4,13.0
2011-12,31,TOT,NBA,SF,63,44,1748,4.2,10.1,.416,2.3,5.5,.420,1.9,4.5,.411,1.2,1.8,.694,0.5,4.0,4.5,1.8,0.8,0.4,1.0,2.5,11.9
2011-12,31,SAS,NBA,SF,41,41,1168,4.1,9.8,.414,2.5,5.9,.421,1.6,4.0,.403,1.1,1.5,.700,0.6,3.9,4.4,1.7,0.8,0.4,1.0,2.6,11.7
2011-12,31,GSW,NBA,SF,22,3,580,4.4,10.5,.420,2.0,4.9,.418,2.4,5.6,.422,1.5,2.2,.686,0.5,4.2,4.7,2.0,0.7,0.4,1.1,2.4,12.4
2012-13,32,GSW,NBA,SF,56,1,568,3.9,8.6,.456,0.9,2.9,.311,3.0,5.8,.527,2.4,3.4,.717,0.3,5.0,5.3,2.0,0.9,0.4,1.5,2.9,11.2
2013-14,33,UTA,NBA,SF,82,78,2213,4.8,10.6,.450,2.0,4.9,.409,2.8,5.7,.484,2.0,2.6,.741,0.3,3.3,3.6,2.1,0.9,0.2,1.5,2.7,13.5
2014-15,34,DAL,NBA,SF,74,18,1244,4.2,9.4,.444,1.9,4.5,.426,2.3,4.9,.462,2.3,3.3,.684,0.7,4.6,5.3,1.8,0.9,0.3,1.5,3.3,12.5
2015-16,35,CLE,NBA,SF,74,5,1326,3.9,8.5,.458,1.8,4.7,.382,2.1,3.8,.554,1.6,2.4,.667,0.4,3.1,3.5,1.6,0.9,0.4,1.2,3.5,11.1
2016-17,36,CLE,NBA,SF,47,6,937,3.3,7.9,.422,1.3,4.1,.306,2.1,3.8,.551,1.6,2.2,.724,0.6,3.6,4.3,1.7,0.5,0.2,1.2,3.3,9.6
