Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,21,NJN,NBA,SF,20,441,11.2,.495,.018,.526,3.9,19.9,11.7,9.2,1.3,1.6,15.6,16.8,,0.0,0.5,0.5,.053,,-3.5,1.2,-2.3,0.0
2002-03,22,NJN,NBA,SF,20,711,12.9,.523,.013,.368,4.5,16.4,10.3,12.1,1.2,0.5,14.6,20.0,,0.4,1.1,1.5,.103,,-0.4,0.6,0.2,0.4
2003-04,23,NJN,NBA,SF,11,460,16.5,.530,.209,.684,3.7,13.2,8.7,19.0,1.6,1.3,17.3,25.5,,0.6,0.7,1.3,.132,,1.9,0.8,2.6,0.5
2004-05,24,NJN,NBA,SF,4,140,12.3,.495,.200,.620,5.9,13.1,9.1,12.4,1.1,0.0,11.2,23.2,,0.0,0.0,0.0,.016,,-3.6,0.5,-3.1,0.0
2005-06,25,NJN,NBA,SF,11,437,20.1,.633,.176,.382,1.9,11.3,6.4,20.3,1.2,0.9,13.5,24.4,,1.0,0.4,1.4,.157,,3.1,0.1,3.2,0.6
2006-07,26,NJN,NBA,SF,12,489,16.7,.599,.238,.393,1.0,15.1,8.2,10.8,1.0,0.8,12.1,22.1,,0.9,0.7,1.6,.156,,1.5,-0.2,1.3,0.4
2009-10,29,SAS,NBA,SF,10,334,10.9,.556,.071,.471,2.7,15.4,9.1,8.2,0.9,1.4,15.1,13.9,,0.2,0.3,0.4,.061,,-2.9,2.2,-0.7,0.1
2010-11,30,SAS,NBA,SF,6,176,7.7,.544,.548,.355,1.3,15.6,8.3,4.6,0.9,1.2,14.3,11.2,,0.0,0.2,0.2,.054,,-2.6,1.3,-1.3,0.0
2012-13,32,GSW,NBA,SF,7,39,12.2,.502,.333,1.000,6.0,13.7,10.1,3.7,1.3,2.0,0.0,14.8,,0.1,0.0,0.1,.110,,-1.3,0.6,-0.6,0.0
2014-15,34,DAL,NBA,SF,4,51,3.5,.504,.571,.143,0.0,4.2,2.0,2.6,1.8,0.0,16.8,14.3,,0.0,0.0,0.0,-0.032,,-4.2,0.4,-3.8,0.0
2015-16,35,CLE,NBA,SF,21,381,12.5,.614,.333,.238,5.0,17.7,11.5,5.4,1.4,0.3,12.3,12.8,,0.6,0.4,1.0,.124,,-0.2,0.8,0.6,0.3
