Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,21,NJN,NBA,SF,20,441,,2%,97%,1%,,0.5,1.6,11,10,5,15,,2,0,54,26,4,10
2002-03,22,NJN,NBA,SF,20,711,,,98%,2%,,6.3,9.2,11,15,20,22,,13,0,108,36,10,19
2003-04,23,NJN,NBA,SF,11,460,,,97%,3%,,2.5,1.6,14,13,16,11,,12,0,92,39,4,12
2004-05,24,NJN,NBA,SF,4,140,,4%,70%,26%,,-5.1,27.5,4,3,1,5,,1,0,21,14,1,4
2005-06,25,NJN,NBA,SF,11,437,,6%,90%,5%,,-2.0,-5.0,6,10,14,9,,9,0,106,26,4,9
2006-07,26,NJN,NBA,SF,12,489,,6%,85%,9%,,2.1,4.9,6,8,13,8,,8,0,69,28,5,10
2009-10,29,SAS,NBA,SF,10,334,,,86%,14%,,-4.6,-0.9,4,5,6,5,,3,0,39,16,3,2
2010-11,30,SAS,NBA,SF,6,176,,,97%,3%,,-6.0,-5.9,3,2,1,4,3,1,0,12,4,1,0
2012-13,32,GSW,NBA,SF,7,39,,29%,61%,11%,,-34.6,-37.5,0,0,0,3,0,0,0,2,5,1,1
2014-15,34,DAL,NBA,SF,4,51,,,100%,,,-30.1,-33.2,1,1,1,2,1,1,3,3,1,0,1
2015-16,35,CLE,NBA,SF,21,381,,1%,83%,16%,,5.8,-5.1,0,9,0,11,2,0,0,36,6,2,8
