Player,Sim,1,2,3,4,5,6
Hassan Whiteside,,10.3,5.3,0.2,0.0,,
Rudy Gobert,85.0,9.3,6.4,0.4,,,
Manny Leaks,66.0,7.3,5.2,1.1,0.8,0.2,-0.2
Skip Thoren,61.2,7.0,4.4,1.6,,,
Gheorghe Muresan,56.6,8.0,5.3,4.1,1.3,0.3,-0.1
Don Otten,54.6,8.5,5.8,4.9,1.7,,
Bob Houbregs,54.1,6.9,4.5,2.8,0.2,,
Gorgui Dieng,53.0,5.9,4.9,2.2,,,
Enes Kanter,51.5,8.1,6.4,2.3,2.2,1.7,
Steven Adams,48.7,6.5,4.1,2.9,,,
Bill McGill,46.6,7.1,4.6,3.1,2.2,-0.1,
