Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2010-11,21,SAC,NBA,C,1,2,-17.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.007,,-6.5,0.0,-6.5,0.0
2011-12,22,SAC,NBA,C,18,109,16.2,.449,.000,.444,15.4,24.3,19.6,0.0,1.4,10.0,13.4,14.8,,0.0,0.2,0.2,.073,,-6.4,-0.3,-6.7,-0.1
2014-15,25,MIA,NBA,C,48,1142,26.2,.619,.000,.403,15.6,34.7,25.4,1.0,1.2,9.2,11.3,21.1,,2.8,2.4,5.3,.221,,-1.6,0.7,-0.9,0.3
2015-16,26,MIA,NBA,C,73,2125,25.7,.629,.000,.482,13.1,32.4,23.1,2.4,1.1,9.7,14.2,20.7,,5.0,5.3,10.3,.233,,-0.9,3.4,2.5,2.4
2016-17,27,MIA,NBA,C,45,1489,20.8,.560,.000,.361,12.0,33.9,22.8,3.5,1.2,4.9,12.3,22.9,,1.5,3.0,4.5,.146,,-3.0,1.4,-1.6,0.2
