Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2008-09,22,SAC,NBA,PF,82,2303,,,,62%,38%,-6.7,+6.5,44,39,63,162,,31,,218,135,24,76
2009-10,23,SAC,NBA,C,75,2357,,,,36%,64%,-5.1,-1.1,47,40,52,117,,39,,281,133,32,68
2010-11,24,SAC,NBA,PF,75,1748,,,,85%,15%,-4.1,+3.1,30,22,47,92,,37,,196,95,22,42
2011-12,25,SAC,NBA,PF,64,1657,,,,77%,23%,-3.1,+6.1,16,22,30,58,,17,,177,90,22,49
2012-13,26,SAC,NBA,PF,82,2285,,,,79%,21%,-5.3,+0.2,41,28,32,99,,23,2,193,94,16,71
2013-14,27,SAC,NBA,PF,82,2007,,,,67%,33%,-0.2,+5.9,21,28,46,105,3,32,5,121,64,11,35
2014-15,28,SAC,NBA,PF,81,1991,,,,51%,49%,-4.4,-1.3,28,24,32,110,6,23,2,187,62,7,35
2015-16,29,TOT,NBA,C,47,471,,,,28%,72%,-13.4,-25.6,4,4,7,0,0,0,0,66,0,4,8
2015-16,29,GSW,NBA,C,28,179,,,,19%,81%,-13.4,-25.6,3,3,1,22,1,1,0,42,12,0,6
2015-16,29,TOR,NBA,C,19,292,,,,34%,66%,+8.4,+3.9,1,1,6,17,0,5,0,24,9,4,2
