Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,POR,NBA,PF,21,6,391,54,151,.358,0,4,.000,54,147,.367,.358,29,52,.558,32,55,87,23,19,24,25,71,137
1990-91,24,POR,NBA,PF,16,0,354,63,117,.538,1,3,.333,62,114,.544,.543,38,69,.551,24,39,63,18,7,16,25,47,165
1991-92,25,POR,NBA,SF,21,0,522,91,197,.462,1,6,.167,90,191,.471,.464,44,77,.571,25,63,88,43,22,21,28,84,227
1992-93,26,POR,NBA,PF,4,0,131,16,61,.262,0,1,.000,16,60,.267,.262,9,22,.409,10,7,17,6,6,7,8,17,41
1993-94,27,POR,NBA,C,4,4,149,28,68,.412,2,9,.222,26,59,.441,.426,7,8,.875,11,14,25,10,3,6,11,13,65
1994-95,28,POR,NBA,SF,3,3,119,17,47,.362,4,17,.235,13,30,.433,.404,9,16,.563,7,12,19,8,2,1,8,13,47
1995-96,29,POR,NBA,SF,5,5,181,21,61,.344,6,23,.261,15,38,.395,.393,28,37,.757,4,14,18,8,7,5,16,19,76
1996-97,30,POR,NBA,SF,4,4,161,17,47,.362,3,16,.188,14,31,.452,.394,11,16,.688,12,15,27,12,2,4,10,13,48
1997-98,31,PHO,NBA,SF,4,4,92,9,33,.273,0,1,.000,9,32,.281,.273,7,9,.778,6,6,12,3,3,2,5,19,25
1998-99,32,PHO,NBA,SF,3,3,117,19,40,.475,2,9,.222,17,31,.548,.500,7,11,.636,7,9,16,8,6,1,7,12,47
1999-00,33,PHO,NBA,SF,9,9,333,56,145,.386,13,40,.325,43,105,.410,.431,33,45,.733,18,36,54,19,11,7,18,35,158
2000-01,34,PHO,NBA,PF,4,4,114,21,50,.420,4,16,.250,17,34,.500,.460,14,22,.636,6,10,16,4,6,2,9,14,60
2001-02,35,DET,NBA,PF,10,10,409,45,124,.363,18,53,.340,27,71,.380,.435,24,30,.800,5,25,30,29,18,19,21,28,132
2002-03,36,DET,NBA,PF,17,17,525,57,159,.358,22,59,.373,35,100,.350,.428,22,37,.595,14,32,46,49,16,13,28,62,158
2004-05,38,NJN,NBA,PF,4,0,71,11,27,.407,4,14,.286,7,13,.538,.481,2,2,1.000,2,8,10,5,3,1,0,20,28
2005-06,39,NJN,NBA,PF,8,0,198,13,39,.333,6,19,.316,7,20,.350,.410,4,5,.800,2,24,26,5,9,3,10,28,36
2006-07,40,NJN,NBA,C,4,0,20,1,6,.167,1,2,.500,0,4,.000,.250,0,0,,0,0,0,0,1,0,1,1,3
