Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1989-90,23,POR,NBA,PF,21,391,9.1,.394,.026,.344,8.7,16.2,12.3,8.8,2.3,3.7,12.6,20.8,,-0.6,0.6,0.0,.000,,-5.5,3.3,-2.2,0.0
1990-91,24,POR,NBA,PF,16,354,14.0,.560,.026,.590,7.7,13.5,10.5,8.1,1.0,3.0,14.5,20.9,,0.2,0.4,0.6,.083,,-1.4,1.5,0.1,0.2
1991-92,25,POR,NBA,SF,21,522,12.9,.492,.030,.391,5.9,14.6,10.3,12.7,2.1,2.7,10.8,21.4,,0.1,0.7,0.8,.074,,-2.4,2.2,-0.1,0.2
1992-93,26,POR,NBA,PF,4,131,3.5,.290,.016,.361,7.5,6.3,7.0,7.4,2.4,3.5,10.2,25.5,,-0.6,0.2,-0.4,-0.137,,-7.2,1.8,-5.4,-0.1
1993-94,27,POR,NBA,C,4,149,12.6,.454,.132,.118,7.7,11.4,9.4,10.1,1.0,3.0,13.3,23.3,,0.0,-0.1,-0.1,-0.031,,-4.2,1.7,-2.5,0.0
1994-95,28,POR,NBA,SF,3,119,8.5,.435,.362,.340,6.6,13.8,9.8,10.3,0.9,0.7,12.9,23.8,,-0.2,-0.1,-0.3,-0.130,,-7.3,0.3,-7.0,-0.2
1995-96,29,POR,NBA,SF,5,181,10.6,.492,.377,.607,2.5,9.7,5.9,8.8,2.1,2.1,17.2,23.9,,-0.1,0.1,-0.1,-0.018,,-4.1,2.1,-2.0,0.0
1996-97,30,POR,NBA,SF,4,161,9.8,.444,.340,.340,9.0,12.3,10.6,12.9,0.7,2.1,15.6,19.0,,-0.1,0.0,0.0,-0.013,,-3.2,2.7,-0.5,0.1
1997-98,31,PHO,NBA,SF,4,92,2.9,.338,.030,.273,6.8,8.1,7.4,4.8,1.7,1.8,11.9,20.7,,-0.3,0.0,-0.2,-0.112,,-8.0,1.7,-6.3,-0.1
1998-99,32,PHO,NBA,SF,3,117,15.4,.524,.225,.275,6.7,12.2,9.0,12.2,2.7,0.7,13.5,20.5,,0.1,0.0,0.1,.030,,-1.5,2.7,1.2,0.1
1999-00,33,PHO,NBA,SF,9,333,14.3,.479,.276,.310,5.7,11.5,8.6,10.8,1.8,1.6,9.8,24.5,,0.2,0.4,0.6,.088,,0.9,1.2,2.1,0.3
2000-01,34,PHO,NBA,PF,4,114,13.3,.503,.320,.440,5.2,9.0,7.1,6.7,2.6,1.2,13.1,25.5,,0.0,0.1,0.1,.046,,-0.2,1.5,1.3,0.1
2001-02,35,DET,NBA,PF,10,409,12.0,.481,.427,.242,1.4,7.5,4.3,14.1,2.4,3.6,13.3,18.9,,-0.1,0.8,0.7,.080,,0.0,1.8,1.8,0.4
2002-03,36,DET,NBA,PF,17,525,9.1,.451,.371,.233,3.1,7.4,5.2,18.2,1.7,1.9,13.8,18.7,,-0.3,0.6,0.3,.028,,-1.1,0.4,-0.7,0.2
2004-05,38,NJN,NBA,PF,4,71,11.9,.502,.519,.074,2.9,14.8,8.1,13.9,2.2,1.2,0.0,17.8,,0.1,0.0,0.1,.100,,-0.9,1.7,0.9,0.0
2005-06,39,NJN,NBA,PF,8,198,3.7,.437,.487,.128,1.2,15.8,8.2,3.9,2.5,1.4,19.5,12.4,,-0.3,0.3,0.0,-0.010,,-5.7,2.8,-2.9,0.0
2006-07,40,NJN,NBA,C,4,20,-4.2,.250,.333,.000,0.0,0.0,0.0,0.0,2.7,0.0,14.3,16.9,,-0.1,0.0,-0.1,-0.172,,-9.8,-1.3,-11.1,0.0
