Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,47,1337,,,,83%,17%,-1.4,+3.5,40,19,10,64,0,5,0,212,38,4,14
2 seasons,,DET,NBA,,27,934,,,,85%,15%,+0.1,+3.5,28,15,6,33,0,3,0,180,27,1,11
3 seasons,,NJN,NBA,,16,289,,,,79%,21%,-5.1,-1.1,8,2,1,23,0,0,0,23,2,1,0
1 season,,PHO,NBA,,4,114,,,,74%,26%,-4.3,+15.2,4,2,3,8,0,2,0,9,9,2,3
