Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,POR,NBA,PF,21,6,18.6,2.6,7.2,.358,0.0,0.2,.000,2.6,7.0,.367,.358,1.4,2.5,.558,1.5,2.6,4.1,1.1,0.9,1.1,1.2,3.4,6.5
1990-91,24,POR,NBA,PF,16,0,22.1,3.9,7.3,.538,0.1,0.2,.333,3.9,7.1,.544,.543,2.4,4.3,.551,1.5,2.4,3.9,1.1,0.4,1.0,1.6,2.9,10.3
1991-92,25,POR,NBA,SF,21,0,24.9,4.3,9.4,.462,0.0,0.3,.167,4.3,9.1,.471,.464,2.1,3.7,.571,1.2,3.0,4.2,2.0,1.0,1.0,1.3,4.0,10.8
1992-93,26,POR,NBA,PF,4,0,32.8,4.0,15.3,.262,0.0,0.3,.000,4.0,15.0,.267,.262,2.3,5.5,.409,2.5,1.8,4.3,1.5,1.5,1.8,2.0,4.3,10.3
1993-94,27,POR,NBA,C,4,4,37.3,7.0,17.0,.412,0.5,2.3,.222,6.5,14.8,.441,.426,1.8,2.0,.875,2.8,3.5,6.3,2.5,0.8,1.5,2.8,3.3,16.3
1994-95,28,POR,NBA,SF,3,3,39.7,5.7,15.7,.362,1.3,5.7,.235,4.3,10.0,.433,.404,3.0,5.3,.563,2.3,4.0,6.3,2.7,0.7,0.3,2.7,4.3,15.7
1995-96,29,POR,NBA,SF,5,5,36.2,4.2,12.2,.344,1.2,4.6,.261,3.0,7.6,.395,.393,5.6,7.4,.757,0.8,2.8,3.6,1.6,1.4,1.0,3.2,3.8,15.2
1996-97,30,POR,NBA,SF,4,4,40.3,4.3,11.8,.362,0.8,4.0,.188,3.5,7.8,.452,.394,2.8,4.0,.688,3.0,3.8,6.8,3.0,0.5,1.0,2.5,3.3,12.0
1997-98,31,PHO,NBA,SF,4,4,23.0,2.3,8.3,.273,0.0,0.3,.000,2.3,8.0,.281,.273,1.8,2.3,.778,1.5,1.5,3.0,0.8,0.8,0.5,1.3,4.8,6.3
1998-99,32,PHO,NBA,SF,3,3,39.0,6.3,13.3,.475,0.7,3.0,.222,5.7,10.3,.548,.500,2.3,3.7,.636,2.3,3.0,5.3,2.7,2.0,0.3,2.3,4.0,15.7
1999-00,33,PHO,NBA,SF,9,9,37.0,6.2,16.1,.386,1.4,4.4,.325,4.8,11.7,.410,.431,3.7,5.0,.733,2.0,4.0,6.0,2.1,1.2,0.8,2.0,3.9,17.6
2000-01,34,PHO,NBA,PF,4,4,28.5,5.3,12.5,.420,1.0,4.0,.250,4.3,8.5,.500,.460,3.5,5.5,.636,1.5,2.5,4.0,1.0,1.5,0.5,2.3,3.5,15.0
2001-02,35,DET,NBA,PF,10,10,40.9,4.5,12.4,.363,1.8,5.3,.340,2.7,7.1,.380,.435,2.4,3.0,.800,0.5,2.5,3.0,2.9,1.8,1.9,2.1,2.8,13.2
2002-03,36,DET,NBA,PF,17,17,30.9,3.4,9.4,.358,1.3,3.5,.373,2.1,5.9,.350,.428,1.3,2.2,.595,0.8,1.9,2.7,2.9,0.9,0.8,1.6,3.6,9.3
2004-05,38,NJN,NBA,PF,4,0,17.8,2.8,6.8,.407,1.0,3.5,.286,1.8,3.3,.538,.481,0.5,0.5,1.000,0.5,2.0,2.5,1.3,0.8,0.3,0.0,5.0,7.0
2005-06,39,NJN,NBA,PF,8,0,24.8,1.6,4.9,.333,0.8,2.4,.316,0.9,2.5,.350,.410,0.5,0.6,.800,0.3,3.0,3.3,0.6,1.1,0.4,1.3,3.5,4.5
2006-07,40,NJN,NBA,C,4,0,5.0,0.3,1.5,.167,0.3,0.5,.500,0.0,1.0,.000,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.8
