Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,POR,NBA,PF,82,0,1565,6.9,17.3,.397,0.3,1.0,.273,6.6,16.3,.405,3.2,5.8,.550,2.5,4.6,7.1,1.7,1.2,1.2,3.0,5.2,17.2
1990-91,24,POR,NBA,PF,82,11,1940,6.9,15.0,.463,0.1,0.4,.316,6.8,14.6,.466,3.8,5.8,.653,2.3,4.2,6.5,2.8,1.4,1.4,2.5,4.9,17.8
1991-92,25,POR,NBA,SF,82,7,2124,6.7,14.5,.466,0.0,0.2,.091,6.7,14.3,.471,3.7,5.6,.664,2.4,4.7,7.1,2.3,1.4,1.8,2.6,4.6,17.2
1992-93,26,POR,NBA,PF,82,12,2575,8.8,18.7,.473,0.3,1.1,.247,8.6,17.6,.487,4.0,5.8,.690,2.3,5.3,7.6,2.5,1.4,2.3,2.4,4.0,21.9
1993-94,27,POR,NBA,C,82,64,2853,8.1,17.7,.457,0.2,0.7,.245,7.9,17.0,.465,4.4,5.8,.765,2.1,4.9,6.9,2.0,1.5,1.4,2.1,3.3,20.8
1994-95,28,POR,NBA,SF,75,73,2725,7.9,17.4,.452,1.9,5.1,.371,6.0,12.4,.486,3.5,5.0,.694,2.0,3.6,5.6,2.6,1.0,1.1,2.1,3.2,21.2
1995-96,29,POR,NBA,SF,78,76,2980,6.7,15.8,.423,2.2,5.7,.378,4.5,10.1,.449,4.3,6.5,.664,1.5,3.9,5.4,2.3,1.0,0.8,2.3,3.0,19.9
1996-97,30,POR,NBA,SF,81,79,3077,5.2,12.2,.426,1.4,4.1,.346,3.8,8.1,.466,2.5,3.6,.696,1.1,2.7,3.8,3.1,1.2,0.8,2.0,2.9,14.3
1997-98,31,PHO,NBA,SF,80,64,2359,6.5,13.7,.479,0.4,1.3,.321,6.1,12.4,.496,3.8,5.5,.689,2.3,3.9,6.3,2.6,1.4,1.4,2.1,3.8,17.3
1998-99,32,PHO,NBA,SF,50,35,1740,6.2,13.0,.475,1.2,2.9,.417,5.0,10.1,.492,3.4,4.8,.697,1.4,3.3,4.7,2.6,1.6,1.2,1.8,3.2,16.9
1999-00,33,PHO,NBA,SF,80,67,2839,6.7,14.5,.464,1.5,4.1,.370,5.2,10.4,.501,3.8,4.8,.782,1.3,3.2,4.6,2.8,1.1,0.8,2.1,3.0,18.7
2000-01,34,PHO,NBA,PF,82,82,2751,6.6,15.5,.422,1.2,3.3,.361,5.4,12.3,.439,3.3,4.7,.709,1.4,3.0,4.4,3.1,1.1,1.1,2.4,3.4,17.6
2001-02,35,DET,NBA,PF,80,80,2855,5.7,13.5,.425,1.5,3.8,.378,4.3,9.6,.443,1.8,2.6,.694,1.0,3.9,4.9,2.5,1.1,1.2,1.9,3.1,14.7
2002-03,36,DET,NBA,PF,81,69,2825,4.7,11.9,.398,1.1,3.3,.336,3.6,8.6,.422,2.1,3.0,.676,1.0,3.0,4.1,3.4,1.1,1.1,2.0,3.3,12.6
2003-04,37,GSW,NBA,PF,82,82,2846,4.6,12.0,.387,1.4,4.0,.357,3.2,8.0,.403,1.6,2.2,.711,0.7,3.4,4.1,3.4,0.9,0.9,2.2,3.0,12.2
2004-05,38,TOT,NBA,C-PF,71,29,1689,4.3,11.1,.386,1.4,4.1,.347,2.9,7.0,.409,1.3,2.1,.639,1.2,3.3,4.5,2.2,1.3,1.1,1.4,3.9,11.4
2004-05,38,GSW,NBA,C,42,29,1090,4.7,11.7,.398,1.4,4.2,.331,3.3,7.5,.436,1.2,1.9,.603,1.0,2.7,3.8,2.4,1.5,1.3,1.4,3.5,11.9
2004-05,38,NJN,NBA,PF,29,0,599,3.7,10.2,.361,1.5,4.0,.379,2.2,6.2,.350,1.6,2.3,.692,1.4,4.3,5.7,1.8,1.1,0.8,1.5,4.4,10.5
2005-06,39,NJN,NBA,PF,80,13,1863,4.2,9.9,.427,1.2,3.4,.343,3.1,6.5,.470,1.0,1.5,.658,1.1,4.1,5.2,1.7,0.9,0.8,1.2,4.0,10.6
2006-07,40,NJN,NBA,C,50,1,955,3.1,8.2,.372,0.9,2.5,.379,2.1,5.7,.368,0.6,1.4,.444,1.2,3.4,4.6,1.9,0.5,0.9,1.1,3.7,7.7
