Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,447,221,11246,3.8,9.4,.404,0.9,2.7,.344,2.9,6.7,.428,1.7,2.3,.730,0.9,3.0,3.8,5.1,1.9,0.4,2.3,3.1,10.2
3 seasons,,MIN,NBA,,220,118,5846,3.6,8.7,.415,0.7,2.1,.342,2.9,6.6,.439,1.7,2.4,.728,0.9,3.0,3.9,4.6,1.7,0.4,2.1,3.3,9.7
3 seasons,,LAC,NBA,,174,103,4795,4.2,10.4,.401,1.2,3.5,.343,3.0,6.9,.430,1.6,2.2,.736,0.7,3.0,3.7,5.8,2.1,0.4,2.4,2.7,11.1
1 season,,MEM,NBA,,53,0,605,2.9,8.6,.331,0.7,1.7,.393,2.2,7.0,.316,1.7,2.4,.707,1.4,2.5,3.9,4.4,1.7,0.7,2.9,3.7,8.1
