Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,18,0,58,9,32,.281,3,15,.200,6,17,.353,.328,1,2,.500,0,7,7,2,0,4,4,5,22
2 seasons,,CHI,NBA,,13,0,35,6,19,.316,3,11,.273,3,8,.375,.395,0,0,,0,4,4,2,0,3,2,5,15
1 season,,CLE,NBA,,3,0,14,1,8,.125,0,3,.000,1,5,.200,.125,0,0,,0,1,1,0,0,0,2,0,2
1 season,,NYK,NBA,,2,0,9,2,5,.400,0,1,.000,2,4,.500,.400,1,2,.500,0,2,2,0,0,1,0,0,5
