Blocks
2005-06 NBA 208 (2nd)
2006-07 NBA 207 (2nd)
2007-08 NBA 227 (2nd)
2009-10 NBA 172 (3rd)
2011-12 NBA 115 (8th)
Active 1713 (3rd)
Career NBA 1713 (27th)
Career 1713 (29th)
