Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2011-12,24,TOT,NBA,PG,33,669,78%,22%,,,,-18.5,-17.0,28,16,5,0,,0,,243,0,2,15
2011-12,24,ATL,NBA,PG,5,20,100%,,,,,+46.8,+43.3,2,0,0,0,,0,,13,0,0,1
2011-12,24,NOH,NBA,PG,3,41,100%,,,,,+4.1,+8.5,2,3,0,0,,0,,18,1,0,2
2011-12,24,CLE,NBA,PG,25,608,76%,24%,,,,-22.3,-18.2,24,13,5,25,,1,,212,10,2,12
2012-13,25,TOT,NBA,SG-PG,23,263,35%,64%,1%,,,-14.2,-9.6,5,7,2,0,,0,0,91,0,3,14
2012-13,25,CLE,NBA,SG,20,257,33%,65%,1%,,,-13.3,-8.6,5,6,2,7,,1,1,89,14,3,14
2012-13,25,NOH,NBA,PG,3,6,93%,7%,,,,-54.5,-50.0,0,1,0,0,,0,0,2,0,0,0
2013-14,26,IND,NBA,SG,48,392,94%,6%,,,,-11.1,-17.5,13,7,2,9,0,1,3,117,6,2,10
2014-15,27,IND,NBA,PG,53,1107,96%,4%,,,,-4.3,-6.1,31,23,11,23,2,3,4,438,29,6,32
2015-16,28,BRK,NBA,PG,61,1318,94%,6%,,,,-5.2,+3.6,41,30,9,23,2,6,7,598,42,8,24
