Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2011-12,24,TOT,NBA,PG,33,669,8.9,.433,.126,.152,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,,-0.4,0.1,-0.3,-0.024,,-3.5,-2.4,-6.0,-0.7
2011-12,24,ATL,NBA,PG,5,20,11.6,.375,.125,.000,5.9,23.3,14.7,41.6,2.7,0.0,20.0,23.5,,0.0,0.0,0.0,.012,,-3.5,1.5,-2.0,0.0
2011-12,24,NOH,NBA,PG,3,41,8.0,.381,.143,.286,5.9,2.9,4.4,32.5,2.7,0.0,24.1,23.9,,-0.1,0.0,-0.1,-0.104,,-5.1,-2.7,-7.8,-0.1
2011-12,24,CLE,NBA,PG,25,608,8.9,.440,.125,.148,2.7,8.6,5.5,25.6,0.9,0.4,18.3,17.0,,-0.3,0.0,-0.3,-0.020,,-3.4,-2.6,-6.0,-0.6
2012-13,25,TOT,NBA,SG-PG,23,263,9.6,.455,.244,.321,1.3,11.5,6.2,22.0,1.0,0.0,13.6,17.5,,0.0,0.0,0.1,.017,,-3.1,-3.2,-6.3,-0.3
2012-13,25,CLE,NBA,SG,20,257,9.9,.455,.244,.321,1.3,11.8,6.3,22.0,1.0,0.0,12.7,17.7,,0.1,0.0,0.1,.022,,-2.9,-3.1,-6.0,-0.3
2012-13,25,NOH,NBA,PG,3,6,-3.3,,,,0.0,0.0,0.0,22.3,0.0,0.0,100.0,7.8,,0.0,0.0,0.0,-0.212,,-13.6,-6.4,-20.0,0.0
2013-14,26,IND,NBA,SG,48,392,8.5,.437,.359,.171,1.2,11.0,6.3,20.1,1.3,0.2,14.9,17.2,,-0.3,0.6,0.3,.039,,-4.1,-0.7,-4.8,-0.3
2014-15,27,IND,NBA,PG,53,1107,13.1,.503,.369,.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,,0.9,1.1,2.0,.085,,-0.4,-1.0,-1.4,0.2
2015-16,28,BRK,NBA,PG,61,1318,13.9,.536,.283,.297,1.4,13.5,7.4,30.0,1.2,0.2,16.8,16.1,,1.7,0.3,2.0,.071,,-0.3,-2.1,-2.4,-0.1
