Player,Sim,1,2,3,4,5
Donald Sloan,,2.0,2.0,0.3,0.1,-0.3
Em Bryant,86.7,2.0,1.9,0.5,0.1,-0.7
Rodrigue Beaubois,84.1,2.2,2.0,0.4,0.2,
Eric Maynor,81.2,1.9,1.5,0.2,0.1,-0.4
David Wingate,76.9,1.9,1.4,0.2,0.1,-0.5
Steve Bracey,75.2,2.1,1.5,0.3,,
Shabazz Muhammad,74.5,2.7,2.0,0.3,,
Johnny McCarthy,71.2,2.6,1.9,0.5,-0.1,-0.4
Tony Snell,70.8,2.4,1.6,0.4,,
Maurice McHartley,70.2,2.4,1.8,0.8,,
Alan Anderson,69.9,1.7,1.6,0.4,0.3,0.1
