Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,65,12,786,139,315,.441,19,67,.284,120,248,.484,.471,54,74,.730,47,61,108,48,24,8,65,54,351
2 seasons,,HOU,NBA,,39,4,380,61,151,.404,7,27,.259,54,124,.435,.427,38,52,.731,22,33,55,18,12,5,25,19,167
1 season,,SAC,NBA,,26,8,406,78,164,.476,12,40,.300,66,124,.532,.512,16,22,.727,25,28,53,30,12,3,40,35,184
