Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,65,12,12.1,2.1,4.8,.441,0.3,1.0,.284,1.8,3.8,.484,.471,0.8,1.1,.730,0.7,0.9,1.7,0.7,0.4,0.1,1.0,0.8,5.4
2 seasons,,HOU,NBA,,39,4,9.7,1.6,3.9,.404,0.2,0.7,.259,1.4,3.2,.435,.427,1.0,1.3,.731,0.6,0.8,1.4,0.5,0.3,0.1,0.6,0.5,4.3
1 season,,SAC,NBA,,26,8,15.6,3.0,6.3,.476,0.5,1.5,.300,2.5,4.8,.532,.512,0.6,0.8,.727,1.0,1.1,2.0,1.2,0.5,0.1,1.5,1.3,7.1
