Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,62,1761,20%,49%,31%,1%,,-4.0,-4.9,38,32,11,37,3,7,13,290,83,17,37
4 seasons,,LAC,NBA,,39,1052,1%,46%,52%,1%,,-1.2,-5.4,22,20,3,25,3,2,13,163,45,11,26
2 seasons,,ATL,NBA,,23,709,48%,52%,,,,-8.2,-4.2,16,12,8,12,0,5,0,127,38,6,11
