Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2012-13,25,BOS,NBA,SF,5,48,0.6,.230,.300,.200,2.7,20.7,12.5,23.1,0.0,1.8,26.9,15.8,,-0.2,0.1,-0.1,-0.130,,-9.3,2.0,-7.3,-0.1
