Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,153,9,2922,5.4,13.1,.412,0.7,2.3,.317,4.7,10.8,.432,1.9,2.9,.659,0.8,5.9,6.7,4.5,1.0,0.2,2.7,2.5,13.4
2 seasons,,NJN,NBA,,88,9,1970,5.3,13.2,.401,0.6,2.0,.313,4.7,11.2,.417,2.0,2.8,.701,0.9,6.1,7.0,4.6,0.9,0.2,2.7,2.7,13.2
1 season,,BOS,NBA,,24,0,318,5.4,11.0,.495,0.6,1.7,.333,4.9,9.3,.524,1.0,2.4,.429,0.5,4.5,5.0,4.3,1.2,0.2,2.5,1.5,12.5
2 seasons,,HOU,NBA,,23,0,265,4.6,13.4,.343,1.4,3.9,.345,3.3,9.5,.343,2.0,3.1,.652,0.4,5.4,5.8,2.3,1.1,0.1,2.4,2.7,12.6
1 season,,SAC,NBA,,18,0,369,6.3,13.8,.461,0.8,2.6,.296,5.6,11.1,.500,2.0,3.3,.618,1.1,6.1,7.2,5.4,1.6,0.6,3.2,1.9,15.5
