Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,153,2922,.412,11.7,.828,.314,.163,.131,.221,.172,.432,.568,.434,.331,.295,.317,.298,.061,56,.828,.279,.451,9,2
2 seasons,,NJN,NBA,,88,1970,.401,11.0,.845,.352,.146,.133,.215,.155,.417,.553,.472,.260,.250,.313,.306,.073,45,.829,.268,.467,6,2
1 season,,BOS,NBA,,24,318,.495,11.5,.845,.381,.093,.113,.258,.155,.524,.622,.333,.545,.440,.333,.372,.072,7,1.000,.200,.667,0,0
2 seasons,,HOU,NBA,,23,265,.343,14.6,.707,.152,.242,.131,.182,.293,.343,.600,.250,.231,.333,.345,.292,.010,1,.800,.207,.500,2,0
1 season,,SAC,NBA,,18,369,.461,13.5,.809,.184,.241,.135,.248,.191,.500,.615,.471,.632,.371,.296,.211,.028,3,.750,.444,.333,1,0
