Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,3,27,.714,11.1,1.000,.286,.286,.000,.429,.000,.714,1.000,.000,,1.000,,.800,.000,0,,,,0,0
2 seasons,,MIL,NBA,,3,27,.714,11.1,1.000,.286,.286,.000,.429,.000,.714,1.000,.000,,1.000,,.800,.000,0,,,,0,0
