Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,23,ATL,NBA,PF,9,9,280,55,98,.561,0,0,,55,98,.561,.561,15,23,.652,31,34,65,5,7,8,15,38,125
1986-87,24,ATL,NBA,PF,9,9,356,60,115,.522,0,0,,60,115,.522,.522,21,31,.677,33,50,83,6,9,7,17,33,141
1987-88,25,ATL,NBA,PF,12,12,462,80,138,.580,0,1,.000,80,137,.584,.580,34,50,.680,36,72,108,11,10,10,25,51,194
1990-91,28,ATL,NBA,PF,5,5,159,27,67,.403,2,3,.667,25,64,.391,.418,21,30,.700,18,27,45,5,3,1,2,22,77
1992-93,30,ATL,NBA,PF,3,3,103,21,45,.467,0,1,.000,21,44,.477,.467,8,14,.571,13,13,26,3,2,0,7,13,50
1993-94,31,ATL,NBA,PF,11,11,362,59,129,.457,0,5,.000,59,124,.476,.457,16,21,.762,38,81,119,11,8,5,19,37,134
1996-97,34,HOU,NBA,PF,16,0,295,38,95,.400,0,1,.000,38,94,.404,.400,26,38,.684,22,53,75,11,9,4,22,47,102
1997-98,35,HOU,NBA,PF,5,5,168,22,55,.400,0,1,.000,22,54,.407,.400,12,16,.750,18,35,53,5,8,3,12,21,56
1999-00,37,TOR,NBA,PF,3,0,76,12,33,.364,0,0,,12,33,.364,.364,15,20,.750,6,20,26,1,2,0,2,11,39
2002-03,40,SAS,NBA,C,18,0,91,21,40,.525,1,1,1.000,20,39,.513,.538,3,3,1.000,19,12,31,2,1,1,8,16,46
2003-04,41,SAS,NBA,C,7,0,25,3,8,.375,0,1,.000,3,7,.429,.375,0,1,.000,0,6,6,0,1,0,0,5,6
