Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,23,ATL,NBA,PF,9,9,31.1,6.1,10.9,.561,0.0,0.0,,6.1,10.9,.561,.561,1.7,2.6,.652,3.4,3.8,7.2,0.6,0.8,0.9,1.7,4.2,13.9
1986-87,24,ATL,NBA,PF,9,9,39.6,6.7,12.8,.522,0.0,0.0,,6.7,12.8,.522,.522,2.3,3.4,.677,3.7,5.6,9.2,0.7,1.0,0.8,1.9,3.7,15.7
1987-88,25,ATL,NBA,PF,12,12,38.5,6.7,11.5,.580,0.0,0.1,.000,6.7,11.4,.584,.580,2.8,4.2,.680,3.0,6.0,9.0,0.9,0.8,0.8,2.1,4.3,16.2
1990-91,28,ATL,NBA,PF,5,5,31.8,5.4,13.4,.403,0.4,0.6,.667,5.0,12.8,.391,.418,4.2,6.0,.700,3.6,5.4,9.0,1.0,0.6,0.2,0.4,4.4,15.4
1992-93,30,ATL,NBA,PF,3,3,34.3,7.0,15.0,.467,0.0,0.3,.000,7.0,14.7,.477,.467,2.7,4.7,.571,4.3,4.3,8.7,1.0,0.7,0.0,2.3,4.3,16.7
1993-94,31,ATL,NBA,PF,11,11,32.9,5.4,11.7,.457,0.0,0.5,.000,5.4,11.3,.476,.457,1.5,1.9,.762,3.5,7.4,10.8,1.0,0.7,0.5,1.7,3.4,12.2
1996-97,34,HOU,NBA,PF,16,0,18.4,2.4,5.9,.400,0.0,0.1,.000,2.4,5.9,.404,.400,1.6,2.4,.684,1.4,3.3,4.7,0.7,0.6,0.3,1.4,2.9,6.4
1997-98,35,HOU,NBA,PF,5,5,33.6,4.4,11.0,.400,0.0,0.2,.000,4.4,10.8,.407,.400,2.4,3.2,.750,3.6,7.0,10.6,1.0,1.6,0.6,2.4,4.2,11.2
1999-00,37,TOR,NBA,PF,3,0,25.3,4.0,11.0,.364,0.0,0.0,,4.0,11.0,.364,.364,5.0,6.7,.750,2.0,6.7,8.7,0.3,0.7,0.0,0.7,3.7,13.0
2002-03,40,SAS,NBA,C,18,0,5.1,1.2,2.2,.525,0.1,0.1,1.000,1.1,2.2,.513,.538,0.2,0.2,1.000,1.1,0.7,1.7,0.1,0.1,0.1,0.4,0.9,2.6
2003-04,41,SAS,NBA,C,7,0,3.6,0.4,1.1,.375,0.0,0.1,.000,0.4,1.0,.429,.375,0.0,0.1,.000,0.0,0.9,0.9,0.0,0.1,0.0,0.0,0.7,0.9
