Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,19,MICHIGANST,27,518,73,154,,,17,30,,113,2,10,12,26,64,163,.474,,.567,19.2,6.0,4.2,0.1
1982-83,20,MICHIGANST,27,865,162,272,0,1,36,70,,258,8,22,35,57,83,360,.596,.000,.514,32.0,13.3,9.6,0.3
1983-84,21,MICHIGANST,25,738,118,240,,,39,59,,192,7,10,24,,88,275,.492,,.661,29.5,11.0,7.7,0.3
