Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1424,891,38362,6.7,13.7,.487,0.0,0.2,.211,6.6,13.5,.491,2.8,4.0,.713,3.9,7.3,11.2,1.2,0.9,0.7,2.4,3.9,16.2
11 seasons,,ATL,NBA,,753,592,22588,7.0,13.9,.503,0.0,0.2,.237,6.9,13.7,.507,2.8,4.1,.695,4.2,7.5,11.7,1.3,0.9,0.7,2.4,3.8,16.9
3 seasons,,HOU,NBA,,208,111,5357,6.8,13.8,.490,0.0,0.1,.136,6.7,13.6,.494,3.0,4.0,.753,3.2,7.1,10.3,1.1,0.8,0.6,2.2,3.7,16.5
3 seasons,,TOR,NBA,,156,48,3666,5.4,12.6,.426,0.0,0.1,.143,5.4,12.5,.427,3.2,3.9,.805,3.7,6.6,10.4,1.3,0.8,1.0,2.2,4.6,13.9
2 seasons,,SAS,NBA,,119,6,1213,5.7,12.1,.474,0.0,0.1,.000,5.7,12.0,.478,2.2,3.6,.615,3.6,6.1,9.6,1.0,1.2,0.9,2.7,5.4,13.7
2 seasons,,MIA,NBA,,112,103,3658,6.4,13.6,.470,0.0,0.2,.158,6.4,13.5,.475,2.8,4.0,.698,3.5,7.5,11.0,1.2,0.8,0.6,2.5,3.6,15.7
1 season,,DEN,NBA,,43,13,1059,6.1,14.3,.428,0.0,0.1,.250,6.1,14.2,.429,1.8,2.2,.788,3.7,6.8,10.5,1.0,1.3,1.1,1.6,4.7,14.0
1 season,,GSW,NBA,,28,18,778,6.0,13.9,.433,0.0,0.2,.250,6.0,13.7,.436,2.5,3.6,.701,3.4,6.7,10.1,0.9,0.6,0.7,2.9,4.4,14.6
1 season,,DAL,NBA,,5,0,43,4.2,10.9,.385,0.0,0.0,,4.2,10.9,.385,1.7,1.7,1.000,1.7,5.0,6.7,0.8,1.7,0.8,1.7,9.2,10.0
