Player,Sim,1,2,3,4,5,6
Luke Babbitt,,1.6,1.1,0.7,0.7,0.7,-0.4
Gary Gregor,85.2,1.4,1.1,0.8,0.5,0.5,-0.4
Darvin Ham,76.7,1.7,1.2,0.9,0.9,0.1,-0.4
Henry Walker,75.1,1.9,1.1,0.9,0.5,0.5,
Pete Verhoeven,72.2,2.1,1.2,0.8,0.7,0.4,0.0
Hilton Armstrong,71.7,1.5,1.2,0.5,0.5,0.3,-0.1
John Wallace,69.8,1.6,1.5,1.0,1.0,0.7,0.3
Major Jones,69.4,1.3,1.3,1.2,0.9,0.7,0.1
Brian Scalabrine,69.0,1.7,1.4,1.0,0.9,0.3,-0.1
Joe Ellis,68.7,1.3,1.3,1.0,0.5,0.4,-0.3
Cartier Martin,67.0,1.3,0.8,0.7,0.7,0.4,0.1
