Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,22,DET,NBA,SG,75,970,.411,12.7,.801,.332,.054,.129,.286,.199,.461,.525,.308,.419,.435,.208,.652,.008,2,.800,.458,.091,1,0
2008-09,23,DET,NBA,SG,74,1234,.437,15.8,.643,.240,.023,.070,.310,.357,.456,.625,.429,.333,.355,.402,.534,.003,1,.930,.654,.429,0,0
2009-10,24,DEN,NBA,SG,82,2221,.465,15.3,.574,.258,.056,.079,.181,.426,.488,.550,.364,.391,.481,.434,.543,.012,6,.972,.562,.436,0,0
2010-11,25,DEN,NBA,SG,69,2324,.498,14.8,.604,.241,.132,.077,.155,.396,.546,.662,.518,.500,.412,.423,.565,.002,1,1.000,.581,.451,1,0
2011-12,26,DEN,NBA,SG,62,2086,.471,13.5,.684,.272,.142,.107,.163,.316,.504,.684,.323,.373,.447,.398,.689,.009,6,.966,.493,.450,0,0
2012-13,27,ORL,NBA,SF,64,2307,.439,14.8,.735,.175,.128,.202,.230,.265,.489,.646,.414,.497,.404,.300,.486,.006,4,.958,.304,.438,0,0
2013-14,28,ORL,NBA,SG,73,2552,.459,16.1,.703,.157,.081,.161,.304,.297,.473,.591,.366,.509,.420,.427,.530,.002,2,.883,.300,.489,2,0
2014-15,29,TOT,NBA,SG,78,2502,.424,16.3,.623,.124,.136,.161,.202,.377,.466,.573,.375,.486,.447,.354,.549,.000,0,.958,.387,.341,0,0
2014-15,29,DEN,NBA,SG,53,1750,.428,16.2,.630,.117,.148,.170,.195,.370,.481,.571,.361,.500,.500,.337,.543,.000,0,.976,.383,.355,0,0
2014-15,29,POR,NBA,SG,25,752,.414,16.7,.604,.145,.101,.132,.225,.396,.423,.576,.435,.433,.314,.400,.569,.000,0,.917,.400,.306,0,0
2015-16,30,NYK,NBA,SG,71,2371,.443,14.8,.702,.115,.178,.193,.217,.298,.469,.609,.458,.455,.416,.382,.490,.003,2,.912,.424,.446,0,0
2016-17,31,SAC,NBA,SG,42,1052,.433,16.9,.603,.108,.126,.137,.227,.397,.455,.500,.514,.447,.413,.400,.526,.000,0,.977,.409,.533,1,0
