Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,35,644,.424,14.3,.675,.225,.173,.084,.194,.325,.504,.674,.455,.313,.432,.258,.646,.000,0,1.000,.548,.324,0,0
3 seasons,,DEN,NBA,,16,434,.443,13.5,.671,.257,.186,.086,.143,.329,.521,.694,.500,.250,.400,.283,.571,.000,0,1.000,.457,.381,0,0
2 seasons,,DET,NBA,,16,150,.436,17.1,.692,.154,.051,.077,.410,.308,.556,.667,.500,.667,.500,.167,.867,.000,0,1.000,.750,.222,0,0
1 season,,POR,NBA,,3,60,.167,14.0,.667,.083,.417,.083,.083,.333,.125,.000,.200,.000,.000,.250,1.000,.000,0,1.000,1.000,.250,0,0
