Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2007-08,22,DET,NBA,SG,75,9,970,5.6,13.7,.411,0.6,2.7,.208,5.0,10.9,.461,3.9,4.9,.782,2.0,5.7,7.8,2.9,1.8,0.5,1.9,4.7,15.6,,104,104
2008-09,23,DET,NBA,SG,74,8,1234,5.9,13.5,.437,1.9,4.8,.402,3.9,8.7,.456,2.6,3.2,.817,1.3,4.7,6.0,2.0,1.3,0.6,1.9,6.5,16.3,,107,110
2009-10,24,DEN,NBA,SG,82,75,2221,6.2,13.3,.465,2.5,5.7,.434,3.7,7.7,.488,1.6,2.2,.735,1.3,4.4,5.7,3.1,1.0,0.7,1.7,5.1,16.5,,114,111
2010-11,25,DEN,NBA,SG,69,69,2324,6.7,13.5,.498,2.3,5.4,.423,4.5,8.2,.546,3.0,3.5,.847,1.0,4.5,5.4,3.6,0.7,0.7,1.5,3.3,18.7,,123,111
2011-12,26,DEN,NBA,SG,62,62,2086,8.0,17.1,.471,2.1,5.4,.398,5.9,11.7,.504,4.8,6.0,.798,1.0,3.8,4.8,3.6,0.9,0.3,2.1,3.3,23.0,,116,111
2012-13,27,ORL,NBA,SF,64,64,2307,9.0,20.4,.439,1.6,5.4,.300,7.3,15.0,.489,4.3,5.0,.857,0.7,4.7,5.4,4.7,0.9,0.2,3.1,3.1,23.9,,102,112
2013-14,28,ORL,NBA,SG,73,73,2552,9.3,20.3,.459,2.6,6.0,.427,6.7,14.3,.473,5.5,6.7,.815,0.6,4.6,5.3,5.0,0.7,0.1,2.9,2.7,26.7,,110,112
2014-15,29,TOT,NBA,SG,78,72,2502,7.5,17.8,.424,2.4,6.7,.354,5.2,11.1,.466,3.4,4.0,.843,0.5,4.4,5.0,2.6,0.8,0.1,2.3,3.4,20.8,,103,111
2014-15,29,DEN,NBA,SG,53,53,1750,8.0,18.8,.428,2.3,6.9,.337,5.7,11.8,.481,3.6,4.3,.841,0.6,4.5,5.1,2.9,0.9,0.1,2.4,3.1,22.0,,104,112
2014-15,29,POR,NBA,SG,25,19,752,6.4,15.4,.414,2.4,6.1,.400,3.9,9.3,.423,2.7,3.2,.851,0.4,4.1,4.5,1.9,0.6,0.1,2.2,4.0,17.9,,100,108
2015-16,30,NYK,NBA,SG,71,57,2371,7.7,17.3,.443,2.0,5.2,.382,5.7,12.2,.469,2.4,2.8,.840,0.5,5.3,5.8,3.1,0.5,0.2,1.8,3.1,19.7,,105,112
2016-17,31,SAC,NBA,SG,42,27,1052,5.8,13.4,.433,2.1,5.3,.400,3.7,8.1,.455,2.5,2.8,.895,0.4,3.6,4.0,2.4,0.7,0.2,1.4,3.6,16.2,,109,116
