Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,8,21,,,,14%,86%,-50.4,-53.5,2,0,1,1,0,1,0,0,0,0,0
2 seasons,,ORL,NBA,,5,15,,,,,100%,-83.9,-87.8,2,0,1,1,0,1,0,0,0,0,0
1 season,,GSW,NBA,,3,6,,,,48%,52%,+33.3,+32.1,0,0,0,0,0,0,0,0,0,0,0
