Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,GSW,NBA,C,58,1457,.416,5.1,1.000,.325,.533,.117,.024,.000,.416,.508,.365,.386,.444,,.590,.043,15,,,,0,0
2001-02,26,GSW,NBA,C,79,1485,.444,4.6,1.000,.395,.491,.101,.013,.000,.444,.553,.365,.410,.400,,.538,.052,19,,,,0,0
2002-03,27,GSW,NBA,C,82,1787,.536,4.6,.997,.455,.383,.116,.043,.003,.538,.656,.424,.550,.267,.000,.605,.128,42,,.000,,0,0
2003-04,28,GSW,NBA,C,44,572,.454,5.2,1.000,.408,.408,.100,.085,.000,.454,.623,.415,.154,.182,,.644,.062,8,,,,0,0
2004-05,29,GSW,NBA,C,78,1700,.502,4.5,1.000,.437,.441,.093,.029,.000,.502,.640,.387,.414,.444,,.641,.084,22,,,,0,0
2005-06,30,GSW,NBA,C,77,1824,.507,4.3,1.000,.493,.387,.077,.043,.000,.507,.574,.474,.304,.385,,.691,.120,31,,,,0,0
2006-07,31,GSW,NBA,C,48,475,.565,4.3,1.000,.541,.329,.071,.059,.000,.565,.609,.643,.333,.000,,.646,.094,6,,,,0,0
2007-08,32,ORL,NBA,C,82,774,.458,3.2,1.000,.614,.320,.065,.000,.000,.458,.500,.469,.000,,,.629,.033,5,,,,0,0
2008-09,33,TOT,NBA,C,10,62,.636,4.3,1.000,.545,.273,.091,.091,.000,.636,.667,.667,1.000,.000,,.429,.000,0,,,,0,0
2008-09,33,ORL,NBA,C,9,59,.636,4.3,1.000,.545,.273,.091,.091,.000,.636,.667,.667,1.000,.000,,.429,.000,0,,,,0,0
2008-09,33,MEM,NBA,C,1,3,,,,,,,,,,,,,,,,,0,,,,0,0
