Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,23,MIA,NBA,SG,72,1514,,57%,42%,,,-8.0,-3.7,36,24,17,60,,6,,205,36,6,26
2003-04,24,MIA,NBA,SF,45,675,2%,23%,75%,,,+3.6,+3.6,11,10,7,42,,6,,54,6,3,6
2004-05,25,MIA,NBA,SF,65,1203,,,86%,14%,,+5.8,-2.2,26,4,7,49,,1,,130,16,3,14
2005-06,26,NOK,NBA,SF,79,1875,2%,30%,67%,1%,,-1.6,+2.9,19,22,24,75,,9,,86,46,7,27
2006-07,27,NOK,NBA,SF,81,2223,,34%,65%,1%,,-2.4,-1.7,18,19,30,86,,9,,143,38,12,28
2007-08,28,NOH,NBA,SF,51,875,,36%,64%,,,+2.9,-4.1,1,2,7,38,,3,,82,16,2,10
2008-09,29,NOH,NBA,SF,82,2614,,55%,43%,2%,,-0.0,-5.7,16,18,25,96,,10,,168,47,13,27
2009-10,30,LAC,NBA,SF,82,2702,,31%,67%,3%,,-5.7,+4.2,40,17,22,68,,7,,250,50,9,28
2010-11,31,TOT,NBA,SG,47,770,,69%,31%,,,-7.1,-10.3,9,5,10,0,,0,,62,0,1,9
2010-11,31,LAC,NBA,SG,41,744,,68%,32%,,,-8.2,-5.6,8,5,9,21,,2,,62,8,1,9
2010-11,31,CHI,NBA,SG,6,26,,100%,,,,+28.2,+20.1,1,0,1,1,,0,,0,0,0,0
2011-12,32,TOR,NBA,SF,34,453,,7%,93%,,,-11.4,-9.0,7,3,5,24,,4,,44,4,1,5
2013-14,34,IND,NBA,SG,50,378,,54%,45%,2%,,-4.7,-10.4,8,2,1,19,2,0,1,39,5,0,1
2014-15,35,WAS,NBA,SF,75,1505,,57%,43%,,,-2.3,-5.0,18,19,11,47,1,6,8,134,23,6,12
2015-16,36,SAS,NBA,SF,46,432,,26%,69%,5%,,+10.0,-1.6,6,1,0,7,0,0,0,58,5,2,4
