Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,79,1556,.426,10.0,.845,.345,.235,.137,.128,.155,.456,.604,.305,.426,.368,.261,.360,.000,0,.778,.174,.333,0,0
2 seasons,,MIL,NBA,,69,1451,.433,10.2,.840,.340,.229,.140,.131,.160,.465,.615,.323,.424,.364,.269,.354,.000,0,.778,.179,.333,0,0
1 season,,NOP,NBA,,10,105,.308,7.5,.923,.423,.346,.077,.077,.077,.333,.455,.111,.500,.500,.000,.500,.000,0,,.000,,0,0
