Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,79,31,1556,190,446,.426,18,69,.261,172,377,.456,.446,61,96,.635,41,142,183,208,43,17,70,85,459
2 seasons,,MIL,NBA,,69,31,1451,182,420,.433,18,67,.269,164,353,.465,.455,60,94,.638,35,130,165,197,40,15,60,78,442
1 season,,NOP,NBA,,10,0,105,8,26,.308,0,2,.000,8,24,.333,.308,1,2,.500,6,12,18,11,3,2,10,7,17
