Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,19,INDIANA,30,,107,243,30,82,47,63,,101,69,28,6,58,,291,.440,.366,.746,,9.7,3.4,2.3
2009-10,21,XAVIER,35,1147,260,563,79,202,119,154,34,166,101,47,7,85,57,718,.462,.391,.773,32.8,20.5,4.7,2.9
