Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,22,TOT,NBA,SG,42,1027,.384,14.9,.744,.172,.148,.156,.268,.256,.427,.581,.351,.397,.388,.258,.176,.022,11,.788,.352,.289,1,0
2010-11,22,ATL,NBA,SG,16,160,.351,15.6,.649,.221,.091,.078,.260,.351,.360,.353,.000,.167,.550,.333,.278,.026,2,.778,.185,.400,0,0
2010-11,22,WAS,NBA,SG,26,867,.390,14.7,.761,.163,.158,.170,.270,.239,.438,.638,.388,.417,.360,.238,.163,.021,9,.792,.396,.275,1,0
2011-12,23,WAS,NBA,SG,64,1753,.400,15.5,.687,.196,.117,.118,.256,.313,.451,.602,.304,.408,.422,.289,.300,.017,14,.684,.205,.357,2,1
2012-13,24,TOT,NBA,SG,70,1709,.415,15.8,.661,.171,.161,.120,.208,.339,.455,.532,.419,.448,.424,.337,.239,.000,0,.807,.195,.417,3,0
2012-13,24,WAS,NBA,SG,43,1127,.415,16.5,.663,.128,.154,.140,.242,.337,.451,.569,.423,.437,.415,.345,.217,.000,0,.746,.135,.435,1,0
2012-13,24,BOS,NBA,SG,27,582,.415,14.2,.654,.272,.180,.074,.129,.346,.465,.492,.410,.500,.464,.320,.288,.000,0,.958,.333,.400,2,0
2013-14,25,TOT,NBA,SG,81,1859,.415,16.0,.638,.135,.180,.152,.171,.362,.471,.566,.451,.533,.363,.316,.165,.014,10,.589,.126,.417,2,0
2013-14,25,BOS,NBA,SG,39,1198,.413,15.5,.655,.147,.182,.156,.169,.345,.463,.493,.434,.549,.390,.318,.087,.013,5,.480,.096,.467,0,0
2013-14,25,GSW,NBA,SG,42,661,.417,16.7,.616,.117,.177,.147,.174,.384,.483,.692,.475,.510,.328,.313,.273,.015,5,.725,.164,.381,2,0
