Player,Sim,1,2,3,4,5
Jordan Crawford,,2.8,1.9,1.1,-0.6,
Hollis Thompson,81.7,2.6,2.0,1.2,,
Louie Nelson,81.2,2.9,2.3,1.1,0.0,0.0
Tim Hardaway,81.1,3.1,1.9,0.8,,
Ralph Johnson,79.0,2.9,1.6,0.8,0.0,
Casey Jacobsen,77.5,2.7,2.6,1.2,-0.3,
Maurice McHartley,76.4,2.4,1.8,0.8,,
Trey Burke,75.3,2.4,2.1,0.9,,
Jiri Welsch,74.9,3.6,1.7,0.8,-0.4,
Tex Ritter,74.6,2.4,2.3,1.0,,
Andre Roberson,73.5,3.4,2.1,0.8,,
