Season,Team,Lg,Salary
2010-11,Washington Wizards,NBA,"$1,042,320"
2011-12,Washington Wizards,NBA,"$1,120,440"
2012-13,Boston Celtics,NBA,"$1,198,680"
2013-14,Boston Celtics,NBA,"$2,162,419"
