Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,11,116,6.2,.436,.339,.286,3.9,7.9,6.0,2.9,1.4,0.0,11.3,28.0,,-0.3,0.1,-0.2,-0.087,,-6.8,-3.1,-9.9,-0.2
1 season,,GSW,NBA,,6,57,11.0,.472,.212,.424,7.9,10.3,9.1,6.0,0.9,0.0,11.3,33.0,,0.0,0.0,0.0,-0.037,,-6.1,-2.8,-9.0,-0.1
1 season,,BOS,NBA,,5,59,1.6,.377,.522,.087,0.0,5.6,3.1,0.0,1.9,0.0,11.2,23.2,,-0.2,0.1,-0.2,-0.135,,-7.5,-3.3,-10.7,-0.1
