Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,22,TOT,NBA,SG,42,1027,22%,78%,,,,-11.0,-7.4,43,24,16,0,,0,,245,0,7,20
2010-11,22,ATL,NBA,SG,16,160,33%,67%,,,,-10.6,-10.2,9,3,3,6,,2,,31,3,0,6
2010-11,22,WAS,NBA,SG,26,867,20%,80%,,,,-11.1,-3.8,34,21,13,25,,7,,214,28,7,14
2011-12,23,WAS,NBA,SG,64,1753,3%,97%,,,,-9.3,-7.5,72,35,34,53,,22,,412,83,22,32
2012-13,24,TOT,NBA,SG,70,1709,15%,81%,4%,,,-5.4,-4.8,80,30,31,0,,0,0,489,0,12,26
2012-13,24,WAS,NBA,SG,43,1127,12%,87%,1%,,,-8.7,-8.1,52,23,22,24,,11,5,336,40,11,20
2012-13,24,BOS,NBA,SG,27,582,20%,70%,10%,,,+0.9,+1.6,28,7,9,19,,6,0,153,19,1,6
2013-14,25,TOT,NBA,SG,81,1859,22%,75%,2%,,,-5.3,-6.9,59,40,35,0,0,0,0,648,0,13,21
2013-14,25,BOS,NBA,SG,39,1198,22%,78%,,,,-4.4,+1.2,40,28,16,34,5,9,3,515,37,8,12
2013-14,25,GSW,NBA,SG,42,661,22%,71%,6%,,,-6.9,-14.3,19,12,19,22,1,11,0,133,19,5,9
