Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,TOR,NBA,SG,8,110,,22%,78%,1%,,3.3,3.1,4,2,0,5,,0,0,32,2,0,2
2001-02,24,TOR,NBA,SF,5,154,,35%,65%,,,-0.7,8.6,4,2,1,6,,1,0,26,5,0,2
2006-07,29,TOR,NBA,SF,6,183,,3%,96%,1%,,3.8,26.6,1,1,4,7,,2,0,6,1,0,1
2007-08,30,NOH,NBA,SG,12,277,,91%,9%,,,8.3,8.0,1,0,4,19,,2,0,17,2,0,1
2008-09,31,NOH,NBA,SG,2,21,,42%,58%,,,-55.7,-31.5,0,0,0,2,,0,0,2,2,0,0
