Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,23,TOR,NBA,SG,80,49,22.6,3.6,8.4,.431,0.8,2.1,.382,2.8,6.4,.447,.478,1.3,1.8,.717,1.4,1.8,3.2,1.3,0.8,0.3,1.0,2.1,9.3
2001-02,24,TOR,NBA,SF,63,56,31.6,5.3,12.2,.438,1.3,3.7,.364,4.0,8.5,.469,.492,2.0,2.7,.751,1.4,2.1,3.5,2.4,1.2,0.2,1.4,2.8,14.0
2002-03,25,TOR,NBA,SF,82,80,36.0,5.1,13.1,.392,1.4,4.2,.337,3.7,8.9,.418,.446,2.4,3.0,.789,1.2,3.2,4.4,2.3,1.1,0.4,1.6,2.8,14.1
2003-04,26,TOR,NBA,SF,82,29,26.2,2.9,7.2,.405,1.5,4.1,.371,1.4,3.0,.453,.513,0.9,1.1,.809,0.4,2.8,3.2,1.4,1.1,0.2,0.8,2.5,8.3
2004-05,27,TOR,NBA,SG,82,61,30.6,4.3,10.3,.420,1.6,4.1,.385,2.8,6.3,.442,.496,2.3,2.8,.832,0.9,3.3,4.1,2.1,1.1,0.2,1.1,2.7,12.5
2005-06,28,TOR,NBA,SG,82,77,38.3,5.8,13.4,.436,2.2,5.5,.395,3.7,7.9,.465,.517,2.9,3.6,.820,0.8,3.9,4.6,2.3,1.3,0.2,1.5,2.7,16.8
2006-07,29,TOR,NBA,SF,71,12,21.3,3.1,7.3,.429,1.5,4.2,.359,1.6,3.1,.523,.532,1.2,1.7,.683,0.5,2.9,3.3,0.7,0.6,0.2,0.7,1.8,8.9
2007-08,30,NOH,NBA,SG,76,76,23.6,2.8,6.8,.417,1.5,3.8,.394,1.3,3.0,.445,.526,0.9,1.1,.765,0.5,2.2,2.7,0.9,0.6,0.1,0.5,1.6,8.0
2008-09,31,NOH,NBA,SG,43,9,12.0,1.7,4.3,.399,0.8,2.0,.388,0.9,2.3,.408,.489,0.3,0.4,.632,0.3,1.7,2.0,0.4,0.3,0.0,0.3,1.2,4.4
2009-10,32,NOH,NBA,SG,46,39,21.2,2.5,6.5,.385,1.3,3.7,.363,1.2,2.8,.415,.488,0.7,1.2,.611,0.4,2.4,2.7,0.9,0.5,0.1,0.6,1.8,7.1
2010-11,33,OKC,NBA,SG,4,0,5.8,0.5,1.3,.400,0.0,0.3,.000,0.5,1.0,.500,.400,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.0,1.3,1.0
