Season,Team,Lg,Salary
2012-13,Brooklyn Nets,NBA,"$3,090,000"
2013-14,Brooklyn Nets,NBA,"$3,229,050"
2014-15,Brooklyn Nets,NBA,"$3,368,100"
2015-16,Phoenix Suns,NBA,"$5,500,000"
