Assists
1997-98 NBA 704 (4th)
1998-99 NBA 437 (2nd)
1999-00 NBA 622 (10th)
2001-02 NBA 666 (6th)
2002-03 NBA 654 (3rd)
2003-04 NBA 719 (1st)
2004-05 NBA 668 (2nd)
Career NBA 6471 (25th)
Career 6471 (25th)
