Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,22,NYK,NBA,C,65,14,1572,7.0,14.7,.477,0.1,0.2,.333,6.9,14.5,.479,4.3,5.2,.825,3.2,5.4,8.6,1.2,0.7,1.1,2.2,4.6,18.4
2006-07,23,NYK,NBA,PF,72,59,1896,5.7,13.1,.433,0.1,0.3,.167,5.6,12.7,.440,1.6,2.1,.787,1.7,5.8,7.5,1.3,0.7,0.8,1.9,4.1,13.0
2007-08,24,POR,NBA,C,78,20,1342,5.9,12.2,.488,0.1,0.3,.300,5.8,11.9,.492,2.3,2.9,.780,2.9,6.6,9.5,1.5,0.8,0.7,1.5,5.6,14.2
2008-09,25,POR,NBA,PF,63,1,746,5.5,12.9,.423,0.5,1.6,.333,4.9,11.3,.436,1.3,1.7,.722,2.0,4.8,6.8,1.2,0.8,0.8,1.4,5.1,12.7
2009-10,26,PHO,NBA,C,81,41,2190,5.2,11.6,.451,2.8,6.4,.439,2.4,5.1,.466,1.6,2.0,.810,1.1,5.9,7.0,1.9,1.1,1.2,1.2,4.3,14.9
2010-11,27,PHO,NBA,PF,77,64,2541,5.1,11.7,.432,2.4,6.2,.390,2.6,5.5,.479,1.3,1.5,.832,0.9,6.3,7.3,1.4,0.7,1.1,1.0,3.9,13.8
2011-12,28,PHO,NBA,PF,64,59,1669,5.5,13.2,.416,2.0,5.7,.346,3.5,7.5,.469,1.6,1.8,.890,1.5,6.6,8.2,1.9,0.9,1.5,1.4,3.8,14.5
2013-14,30,PHO,NBA,PF,82,82,2312,5.2,12.1,.432,2.5,6.7,.370,2.7,5.4,.509,1.2,1.5,.821,1.1,5.3,6.5,1.5,0.9,1.0,1.4,3.8,14.2
2014-15,31,ORL,NBA,PF,75,51,1870,3.7,9.4,.392,2.6,6.7,.393,1.1,2.7,.390,0.6,0.7,.886,0.5,5.1,5.6,1.8,0.9,0.8,1.5,3.7,10.6
2015-16,32,TOT,NBA,PF-C,70,32,1200,4.6,10.4,.438,2.7,7.0,.387,1.8,3.4,.545,0.9,1.0,.857,1.0,6.0,7.0,2.1,0.9,0.8,1.3,3.8,12.7
2015-16,32,ORL,NBA,PF,44,29,754,3.9,8.9,.435,2.3,5.8,.397,1.6,3.1,.508,0.9,1.0,.905,1.1,5.6,6.7,2.1,1.0,1.0,1.4,3.4,10.9
2015-16,32,CLE,NBA,C,26,3,446,5.7,13.0,.441,3.5,9.2,.377,2.3,3.8,.596,0.9,1.1,.786,1.0,6.5,7.5,2.1,0.6,0.6,1.0,4.5,15.8
2016-17,33,CLE,NBA,C,41,3,762,6.2,14.0,.441,3.8,9.0,.421,2.4,5.1,.477,1.7,2.0,.857,1.2,5.6,6.8,1.2,0.9,1.0,1.3,3.6,17.9
