Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,22,NYK,NBA,C,65,1572,,,,39%,61%,-2.6,+7.3,38,17,42,98,,22,,121,92,20,31
2006-07,23,NYK,NBA,PF,72,1896,,,,72%,27%,-4.7,-2.4,47,17,36,135,,20,,161,41,9,23
2007-08,24,POR,NBA,C,78,1342,,,,11%,89%,+0.9,+3.3,12,13,30,126,,13,,135,52,10,14
2008-09,25,POR,NBA,PF,63,746,,,,44%,56%,-8.0,-17.6,6,6,17,63,,8,,59,10,2,6
2009-10,26,PHO,NBA,C,81,2190,,,,5%,95%,+8.0,+5.7,31,10,32,168,,17,,279,51,10,17
2010-11,27,PHO,NBA,PF,77,2541,,,,49%,51%,+1.9,+7.5,33,10,30,149,,20,,235,38,12,14
2011-12,28,PHO,NBA,PF,64,1669,,,,94%,6%,+4.5,+10.3,29,14,20,101,,11,,206,31,10,17
2013-14,30,PHO,NBA,PF,82,2312,,,,33%,67%,+5.7,+7.6,34,14,41,118,8,29,12,240,29,7,15
2014-15,31,ORL,NBA,PF,75,1870,,,,72%,28%,-8.1,-3.8,38,9,31,75,3,23,15,210,9,4,9
2015-16,32,TOT,NBA,PF-C,70,1200,,,,68%,32%,+6.8,+0.4,17,7,19,0,0,0,0,164,0,4,6
2015-16,32,ORL,NBA,PF,44,754,,,,91%,9%,+2.9,+5.5,16,4,10,36,3,7,2,101,5,2,2
2015-16,32,CLE,NBA,C,26,446,,,,30%,70%,+6.8,+0.4,1,3,9,31,2,6,2,63,8,2,4
2016-17,33,CLE,NBA,C,41,762,,,,,100%,-3.3,-12.6,5,13,9,49,2,8,0,62,19,6,8
