Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,768,18100,,,,46%,54%,+0.9,+2.7,290,130,307,1082,13,171,27,1872,372,94,160
4 seasons,,PHO,NBA,,304,8712,,,,43%,57%,+5.0,+7.6,127,48,123,536,8,77,12,960,149,39,63
2 seasons,,POR,NBA,,141,2088,,,,23%,77%,-2.3,-4.1,18,19,47,189,0,21,0,194,62,12,20
2 seasons,,NYK,NBA,,137,3468,,,,57%,43%,-3.7,+2.0,85,34,78,233,0,42,0,282,133,29,54
2 seasons,,ORL,NBA,,119,2624,,,,77%,23%,-4.9,-1.1,54,13,41,111,6,30,17,311,14,6,11
2 seasons,,CLE,NBA,,67,1208,,,,11%,89%,+0.4,-7.8,6,16,18,80,4,14,2,125,27,8,12
