Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,22,PHO,NBA,PF,51,383,,,10%,71%,19%,-2.6,-9.0,14,6,3,19,,1,,50,16,0,13
2010-11,23,TOT,NBA,SF,42,464,,,15%,66%,20%,-4.2,-7.2,10,10,8,0,,0,,20,0,5,15
2010-11,23,PHO,NBA,SF,9,72,,,13%,43%,45%,+4.8,+5.7,1,0,1,2,,0,,8,4,0,3
2010-11,23,ORL,NBA,SF,33,392,,,15%,70%,15%,-6.0,-13.4,9,10,7,21,,1,,12,18,5,12
2011-12,24,ORL,NBA,PF,45,559,,,6%,87%,7%,-14.5,-18.7,6,10,9,40,,6,,46,13,2,17
2012-13,25,LAL,NBA,PF,59,1363,,,7%,73%,19%,-2.0,-5.6,29,19,14,55,,5,0,163,35,7,30
2013-14,26,TOT,NBA,PF,54,768,,,2%,91%,7%,-8.3,-6.7,13,8,10,0,0,0,0,38,0,2,15
2013-14,26,CLE,NBA,PF,45,698,,,2%,92%,6%,-10.1,-8.1,12,8,10,41,0,2,0,33,12,2,15
2013-14,26,NYK,NBA,PF,9,70,,,7%,81%,12%,+9.8,+11.1,1,0,0,4,0,0,0,5,5,0,0
2014-15,27,BRK,NBA,PF,10,93,,,,94%,6%,-13.1,-10.2,1,3,2,7,0,1,0,7,2,0,0
