Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,15,1,202,3.4,9.4,.358,0.4,1.2,.286,3.0,8.2,.370,1.1,1.6,.667,2.1,7.3,9.4,0.7,1.1,1.2,2.1,2.1,8.2
2 seasons,,ORL,NBA,,6,0,94,3.4,8.0,.429,0.0,0.0,,3.4,8.0,.429,1.5,2.7,.571,3.8,10.3,14.2,0.8,1.1,2.3,1.5,2.3,8.4
1 season,,LAL,NBA,,4,1,82,3.1,8.3,.368,0.0,1.8,.000,3.1,6.6,.467,0.0,0.0,,0.9,4.4,5.3,0.4,0.4,0.4,2.6,1.8,6.1
1 season,,PHO,NBA,,3,0,13,2.8,8.3,.333,0.0,0.0,,2.8,8.3,.333,5.5,5.5,1.000,0.0,5.5,5.5,2.8,2.8,0.0,5.5,2.8,11.1
1 season,,BRK,NBA,,2,0,13,5.5,27.7,.200,5.5,8.3,.667,0.0,19.4,.000,0.0,0.0,,0.0,5.5,5.5,0.0,2.8,0.0,0.0,2.8,16.6
