Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,LAL,NBA,SF,7,27,,,91%,9%,,-23.1,-38.2,2,1,0,3,,0,0,2,0,0,0
2001-02,24,LAL,NBA,SF,19,327,,,76%,24%,,0.7,-4.9,6,2,4,25,,3,0,25,6,1,6
2002-03,25,LAL,NBA,SF,11,318,,,93%,7%,,8.9,19.5,4,3,5,9,,3,0,56,5,1,3
2003-04,26,LAL,NBA,SF,22,470,,,97%,3%,,3.0,3.0,5,3,3,16,,2,0,23,4,0,5
2005-06,28,LAL,NBA,SF,7,121,,4%,88%,8%,,3.9,18.2,0,0,0,5,,0,0,9,1,0,0
2006-07,29,DAL,NBA,SF,6,109,,,13%,87%,,-6.0,2.5,3,1,3,5,,0,0,8,4,0,2
2007-08,30,DAL,NBA,SF,5,62,,,81%,19%,,4.7,20.1,2,0,1,3,,0,0,0,2,1,3
